Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;;
GDB-0863-01;BR325-1960;Parallelweg;4944AP; Parallelweg 2 Raamsdonk; Parallelweg;2;;Parallelweg 2;4944AP;325;1960;NL-0834-600325;Beschikking;Bouwvergunning Beschikking Uitbreiden kantoorruimten  Parallelweg 2 4944AP Raamsdonk 16-9-1960;1960.09.16;Uitbreiden kantoorruimten;Bouwvergunning Uitbreiden kantoorruimten  Parallelweg 2 4944AP Raamsdonk 16-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden kantoorruimten;NL 0834;2010;K50771752;9,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0863-02;BR325-1960;Parallelweg;4944AP; Parallelweg 2 Raamsdonk; Parallelweg;2;;Parallelweg 2;4944AP;325;1960;NL-0834-600325;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden kantoorruimten  Parallelweg 2 4944AP Raamsdonk 16-9-1960;1960.09.16;Uitbreiden kantoorruimten;Bouwvergunning Uitbreiden kantoorruimten  Parallelweg 2 4944AP Raamsdonk 16-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden kantoorruimten;NL 0834;2010;K50771752;17,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0863-03;BR325-1960;Parallelweg;4944AP; Parallelweg 2 Raamsdonk; Parallelweg;2;;Parallelweg 2;4944AP;325;1960;NL-0834-600325;Overige documenten;Bouwvergunning Overige documenten Uitbreiden kantoorruimten  Parallelweg 2 4944AP Raamsdonk 16-9-1960;1960.09.16;Uitbreiden kantoorruimten;Bouwvergunning Uitbreiden kantoorruimten  Parallelweg 2 4944AP Raamsdonk 16-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden kantoorruimten;NL 0834;2010;K50771752;0,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0864-01;BR326-1960;Bergenstraat;4944XG; Bergenstraat 14 Raamsdonk; Bergenstraat;14;;Bergenstraat 14;4944XG;326;1960;NL-0834-600326;Beschikking;Bouwvergunning Beschikking Bouw kweekkas  Bergenstraat 14 4944XG Raamsdonk 16-9-1960;1960.09.16;Bouw kweekkas;Bouwvergunning Bouw kweekkas  Bergenstraat 14 4944XG Raamsdonk 16-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw kweekkas;NL 0834;2010;K50771752;1,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0864-02;BR326-1960;Bergenstraat;4944XG; Bergenstraat 14 Raamsdonk; Bergenstraat;14;;Bergenstraat 14;4944XG;326;1960;NL-0834-600326;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw kweekkas  Bergenstraat 14 4944XG Raamsdonk 16-9-1960;1960.09.16;Bouw kweekkas;Bouwvergunning Bouw kweekkas  Bergenstraat 14 4944XG Raamsdonk 16-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw kweekkas;NL 0834;2010;K50771752;4,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0865-01;BR327-1960;Tuinstraat;; Tuinstraat 11 Raamsdonksveer; Tuinstraat;11;;Tuinstraat 11;;327;1960;NL-0834-600327;Beschikking;Bouwvergunning Beschikking Bouw schuur  Tuinstraat 11  Raamsdonksveer 16-9-1960;1960.09.16;Bouw schuur;Bouwvergunning Bouw schuur  Tuinstraat 11  Raamsdonksveer 16-9-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw schuur;NL 0834;2010;K50771752;1,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0866-01;BR328-1960;Omschoor;;Omschoor  Raamsdonksveer;Omschoor;;;Omschoor;;328;1960;NL-0834-600328;Beschikking;Bouwvergunning Beschikking Bouw rioolgemaal  Omschoor   Raamsdonksveer 22-9-1960;1960.09.22;Bouw rioolgemaal;Bouwvergunning Bouw rioolgemaal Omschoor   Raamsdonksveer 22-9-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw rioolgemaal;NL 0834;2010;K50771752;0,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0866-02;BR328-1960;Omschoor;;Omschoor  Raamsdonksveer;Omschoor;;;Omschoor;;328;1960;NL-0834-600328;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw rioolgemaal Omschoor   Raamsdonksveer 22-9-1960;1960.09.22;Bouw rioolgemaal;Bouwvergunning Bouw rioolgemaal Omschoor   Raamsdonksveer 22-9-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw rioolgemaal;NL 0834;2010;K50771752;134,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0866-03;BR328-1960;Omschoor;;Omschoor  Raamsdonksveer;Omschoor;;;Omschoor;;328;1960;NL-0834-600328;Overige documenten;Bouwvergunning Overige documenten Bouw rioolgemaal Omschoor Raamsdonksveer 22-9-1960;1960.09.22;Bouw rioolgemaal;Bouwvergunning Bouw rioolgemaal  Omschoor   Raamsdonksveer 22-9-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw rioolgemaal;NL 0834;2010;K50771752;49,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0867-01;BR334-1960;Bergenstraat;4944XG; Bergenstraat 14 Raamsdonk; Bergenstraat;14;;Bergenstraat 14;4944XG;334;1960;NL-0834-600334;Beschikking;Bouwvergunning Beschikking Bouw varkensstal  Bergenstraat 14 4944XG Raamsdonk 29-9-1960;1960.09.29;Bouw varkensstal;Bouwvergunning Bouw varkensstal  Bergenstraat 14 4944XG Raamsdonk 29-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw varkensstal;NL 0834;2010;K50771752;1,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0867-02;BR334-1960;Bergenstraat;4944XG; Bergenstraat 14 Raamsdonk; Bergenstraat;14;;Bergenstraat 14;4944XG;334;1960;NL-0834-600334;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw varkensstal  Bergenstraat 14 4944XG Raamsdonk 29-9-1960;1960.09.29;Bouw varkensstal;Bouwvergunning Bouw varkensstal  Bergenstraat 14 4944XG Raamsdonk 29-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw varkensstal;NL 0834;2010;K50771752;6,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0868-01;BR356-1960;Haven;4931AH; Haven 54 Raamsdonksveer; Haven;54;;Haven 54;4931AH;356;1960;NL-0834-600356;Beschikking;Bouwvergunning Beschikking Verbouwen en verbeteren woonhuis  Haven 54 4931AH Raamsdonksveer 7-10-1960;1960.10.07;Verbouwen en verbeteren woonhuis;Bouwvergunning Verbouwen en verbeteren woonhuis  Haven 54 4931AH Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen en verbeteren woonhuis;NL 0834;2010;K50771752;8,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0868-02;BR356-1960;Haven;4931AH; Haven 54 Raamsdonksveer; Haven;54;;Haven 54;4931AH;356;1960;NL-0834-600356;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen en verbeteren woonhuis  Haven 54 4931AH Raamsdonksveer 7-10-1960;1960.10.07;Verbouwen en verbeteren woonhuis;Bouwvergunning Verbouwen en verbeteren woonhuis  Haven 54 4931AH Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen en verbeteren woonhuis;NL 0834;2010;K50771752;29,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0869-01;BR357-1960;Bergenstraat;4944XE; Bergenstraat 1 Raamsdonk; Bergenstraat;1;;Bergenstraat 1;4944XE;357;1960;NL-0834-600357;Beschikking;Bouwvergunning Beschikking Verbouwen woning  Bergenstraat 1 4944XE Raamsdonk 7-10-1960;1960.10.07;Verbouwen woning;Bouwvergunning Verbouwen woning  Bergenstraat 1 4944XE Raamsdonk 7-10-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;1,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0869-02;BR357-1960;Bergenstraat;4944XE; Bergenstraat 1 Raamsdonk; Bergenstraat;1;;Bergenstraat 1;4944XE;357;1960;NL-0834-600357;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woning  Bergenstraat 1 4944XE Raamsdonk 7-10-1960;1960.10.07;Verbouwen woning;Bouwvergunning Verbouwen woning  Bergenstraat 1 4944XE Raamsdonk 7-10-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woning;NL 0834;2010;K50771752;12,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0870-01;BR358-1960;Keizersdijk;4941GC; Keizersdijk 23 Raamsdonksveer; Keizersdijk;23;;Keizersdijk 23;4941GC;358;1960;NL-0834-600358;Beschikking;Bouwvergunning Beschikking Uitbreiden zaal achter café - restaurant  Keizersdijk 23 4941GC Raamsdonksveer 7-10-1960;1960.10.07;Uitbreiden zaal achter café - restaurant;Bouwvergunning Uitbreiden zaal achter café - restaurant  Keizersdijk 23 4941GC Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden zaal achter café - restaurant;NL 0834;2010;K50771752;1,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0870-02;BR358-1960;Keizersdijk;4941GC; Keizersdijk 23 Raamsdonksveer; Keizersdijk;23;;Keizersdijk 23;4941GC;358;1960;NL-0834-600358;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden zaal achter café - restaurant  Keizersdijk 23 4941GC Raamsdonksveer 7-10-1960;1960.10.07;Uitbreiden zaal achter café - restaurant;Bouwvergunning Uitbreiden zaal achter café - restaurant  Keizersdijk 23 4941GC Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden zaal achter café - restaurant;NL 0834;2010;K50771752;33,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0870-03;BR358-1960;Keizersdijk;4941GC; Keizersdijk 23 Raamsdonksveer; Keizersdijk;23;;Keizersdijk 23;4941GC;358;1960;NL-0834-600358;Overige documenten;Bouwvergunning Overige documenten Uitbreiden zaal achter café - restaurant  Keizersdijk 23 4941GC Raamsdonksveer 7-10-1960;1960.10.07;Uitbreiden zaal achter café - restaurant;Bouwvergunning Uitbreiden zaal achter café - restaurant  Keizersdijk 23 4941GC Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden zaal achter café - restaurant;NL 0834;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0871-01;BR359-1960;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;359;1960;NL-0834-600359;Beschikking;Bouwvergunning Beschikking Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;1960.10.07;Bouw woonhuis;Bouwvergunning Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis;NL 0834;2010;K50771752;7,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0871-02;BR359-1960;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;359;1960;NL-0834-600359;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;1960.10.07;Bouw woonhuis;Bouwvergunning Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woonhuis;NL 0834;2010;K50771752;12,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0872-01;BR360-1960;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;360;1960;NL-0834-600360;Beschikking;Bouwvergunning Beschikking Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;1960.10.07;Bouw woonhuis;Bouwvergunning Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis;NL 0834;2010;K50771752;2,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0872-03;BR360-1960;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;360;1960;NL-0834-600360;Overige documenten;Bouwvergunning Overige documenten Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;1960.10.07;Bouw woonhuis;Bouwvergunning Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 7-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woonhuis;NL 0834;2010;K50771752;0,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0873-01;BR363-1960;Kerklaan;4944VA; Kerklaan 7 Raamsdonk; Kerklaan;7;;Kerklaan 7;4944VA;363;1960;NL-0834-600363;Beschikking;Bouwvergunning Beschikking Bouw veestalling  Kerklaan 7 4944VA Raamsdonk 26-9-1960;1960.09.26;Bouw veestalling;Bouwvergunning Bouw veestalling  Kerklaan 7 4944VA Raamsdonk 26-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw veestalling;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0873-02;BR363-1960;Kerklaan;4944VA; Kerklaan 7 Raamsdonk; Kerklaan;7;;Kerklaan 7;4944VA;363;1960;NL-0834-600363;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw veestalling  Kerklaan 7 4944VA Raamsdonk 26-9-1960;1960.09.26;Bouw veestalling;Bouwvergunning Bouw veestalling  Kerklaan 7 4944VA Raamsdonk 26-9-1960;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw veestalling;NL 0834;2010;K50771752;13,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0874-01;BR364-1960;Julianalaan;4941JA; Julianalaan 17 Raamsdonksveer; Julianalaan;17;;Julianalaan 17;4941JA;364;1960;NL-0834-600364;Beschikking;Bouwvergunning Beschikking Bouw bungalow  Julianalaan 17 4941JA Raamsdonksveer 14-10-1960;1960.10.14;Bouw bungalow;Bouwvergunning Bouw bungalow  Julianalaan 17 4941JA Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bungalow;NL 0834;2010;K50771752;8,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0874-02;BR364-1960;Julianalaan;4941JA; Julianalaan 17 Raamsdonksveer; Julianalaan;17;;Julianalaan 17;4941JA;364;1960;NL-0834-600364;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bungalow  Julianalaan 17 4941JA Raamsdonksveer 14-10-1960;1960.10.14;Bouw bungalow;Bouwvergunning Bouw bungalow  Julianalaan 17 4941JA Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bungalow;NL 0834;2010;K50771752;85,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0874-03;BR364-1960;Julianalaan;4941JA; Julianalaan 17 Raamsdonksveer; Julianalaan;17;;Julianalaan 17;4941JA;364;1960;NL-0834-600364;Overige documenten;Bouwvergunning Overige documenten Bouw bungalow  Julianalaan 17 4941JA Raamsdonksveer 14-10-1960;1960.10.14;Bouw bungalow;Bouwvergunning Bouw bungalow  Julianalaan 17 4941JA Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bungalow;NL 0834;2010;K50771752;39,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0875-01;BR364a-1960;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;364;1960;NL-0834-600364A;Beschikking;Bouwvergunning Beschikking Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 14-10-1960;1960.10.14;Bouw woonhuis;Bouwvergunning Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis;NL 0834;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0875-02;BR364a-1960;Prinssenlaan;;Burgemeester Prinssenlaan  Raamsdonksveer;Burgemeester Prinssenlaan;;Burgemeester;Burgemeester Prinssenlaan;;364;1960;NL-0834-600364A;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 14-10-1960;1960.10.14;Bouw woonhuis;Bouwvergunning Bouw woonhuis Burgemeester Prinssenlaan   Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woonhuis;NL 0834;2010;K50771752;30,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0876-01;BR365-1960;Poelstraat;;van de Poelstraat  Raamsdonksveer;van de Poelstraat;;van de;van de Poelstraat;;365;1960;NL-0834-600365;Beschikking;Bouwvergunning Beschikking Bouw woonhuis van de Poelstraat   Raamsdonksveer 14-10-1960;1960.10.14;Bouw woonhuis;Bouwvergunning Bouw woonhuis van de Poelstraat   Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis;NL 0834;2010;K50771752;0,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
GDB-0876-03;BR365-1960;Poelstraat;;van de Poelstraat  Raamsdonksveer;van de Poelstraat;;van de;van de Poelstraat;;365;1960;NL-0834-600365;Overige documenten;Bouwvergunning Overige documenten Bouw woonhuis van de Poelstraat   Raamsdonksveer 14-10-1960;1960.10.14;Bouw woonhuis;Bouwvergunning Bouw woonhuis van de Poelstraat   Raamsdonksveer 14-10-1960;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woonhuis;NL 0834;2010;K50771752;0,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;;
