Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-8080-03;G015-1979;Zuidwal;4931BW; Zuidwal 9 Geertruidenberg; Zuidwal;9;;Zuidwal 9;4931BW;15;1979;NL-0779-790015;Overige documenten;Bouwvergunning Overige documenten Oprichten woning  Zuidwal 9  Geertruidenberg 28-2-1979;1979.02.28;Oprichten woning;Bouwvergunning Oprichten woning  Zuidwal 9  Geertruidenberg 28-2-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten woning;NL 0779;2010;K50771752;11,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8081-01;G016-1979;Koestraat;4931CS; Koestraat 38 Geertruidenberg; Koestraat;38;;Koestraat 38;4931CS;16;1979;NL-0779-790016;Beschikking;Bouwvergunning Beschikking Gedeeltelijk vernieuwen woning  Koestraat 38 4931CS Geertruidenberg 7-3-1979;1979.03.07;Gedeeltelijk vernieuwen woning;Bouwvergunning Gedeeltelijk vernieuwen woning  Koestraat 38 4931CS Geertruidenberg 7-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Gedeeltelijk vernieuwen woning;NL 0779;2010;K50771752;6,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8081-02;G016-1979;Koestraat;4931CS; Koestraat 38 Geertruidenberg; Koestraat;38;;Koestraat 38;4931CS;16;1979;NL-0779-790016;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Gedeeltelijk vernieuwen woning  Koestraat 38 4931CS Geertruidenberg 7-3-1979;1979.03.07;Gedeeltelijk vernieuwen woning;Bouwvergunning Gedeeltelijk vernieuwen woning  Koestraat 38 4931CS Geertruidenberg 7-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Gedeeltelijk vernieuwen woning;NL 0779;2010;K50771752;13,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8082-01;G017-1979;Stadsweg;4931ED; Stadsweg 18 Geertruidenberg; Stadsweg;18;;Stadsweg 18;4931ED;17;1979;NL-0779-790017;Beschikking;Bouwvergunning Beschikking Wijzigen voorgevelkozijn  Stadsweg 18 4931ED Geertruidenberg 7-3-1979;1979.03.07;Wijzigen voorgevelkozijn;Bouwvergunning Wijzigen voorgevelkozijn  Stadsweg 18 4931ED Geertruidenberg 7-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Wijzigen voorgevelkozijn;NL 0779;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8082-02;G017-1979;Stadsweg;4931ED; Stadsweg 18 Geertruidenberg; Stadsweg;18;;Stadsweg 18;4931ED;17;1979;NL-0779-790017;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Wijzigen voorgevelkozijn  Stadsweg 18 4931ED Geertruidenberg 7-3-1979;1979.03.07;Wijzigen voorgevelkozijn;Bouwvergunning Wijzigen voorgevelkozijn  Stadsweg 18 4931ED Geertruidenberg 7-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Wijzigen voorgevelkozijn;NL 0779;2010;K50771752;0,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8083-01;G018-1979;Zuidwal;4931BW; Zuidwal 27 Geertruidenberg; Zuidwal;27;;Zuidwal 27;4931BW;18;1979;NL-0779-790018;Beschikking;Bouwvergunning Beschikking Gedeeltelijk herbouwen pand  Zuidwal 27 4931BW Geertruidenberg 7-3-1979;1979.03.07;Gedeeltelijk herbouwen pand;Bouwvergunning Gedeeltelijk herbouwen pand  Zuidwal 27 4931BW Geertruidenberg 7-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Gedeeltelijk herbouwen pand;NL 0779;2010;K50771752;4,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8083-02;G018-1979;Zuidwal;4931BW; Zuidwal 27 Geertruidenberg; Zuidwal;27;;Zuidwal 27;4931BW;18;1979;NL-0779-790018;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Gedeeltelijk herbouwen pand  Zuidwal 27 4931BW Geertruidenberg 7-3-1979;1979.03.07;Gedeeltelijk herbouwen pand;Bouwvergunning Gedeeltelijk herbouwen pand  Zuidwal 27 4931BW Geertruidenberg 7-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Gedeeltelijk herbouwen pand;NL 0779;2010;K50771752;34,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8084-01;G019-1979;V Laan;4931HC;Karel V Laan 125 Geertruidenberg;Karel V Laan;125;Karel;Karel V Laan 125;4931HC;19;1979;NL-0779-790019;Beschikking;Bouwvergunning Beschikking Vergroten woning Karel V Laan 125 4931HC Geertruidenberg 21-3-1979;1979.03.21;Vergroten woning;Bouwvergunning Vergroten woning Karel V Laan 125 4931HC Geertruidenberg 21-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woning;NL 0779;2010;K50771752;5,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8084-02;G019-1979;V Laan;4931HC;Karel V Laan 125 Geertruidenberg;Karel V Laan;125;Karel;Karel V Laan 125;4931HC;19;1979;NL-0779-790019;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woning Karel V Laan 125 4931HC Geertruidenberg 21-3-1979;1979.03.21;Vergroten woning;Bouwvergunning Vergroten woning Karel V Laan 125 4931HC Geertruidenberg 21-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woning;NL 0779;2010;K50771752;9,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8084-03;G019-1979;V Laan;4931HC;Karel V Laan 125 Geertruidenberg;Karel V Laan;125;Karel;Karel V Laan 125;4931HC;19;1979;NL-0779-790019;Overige documenten;Bouwvergunning Overige documenten Vergroten woning Karel V Laan 125 4931HC Geertruidenberg 21-3-1979;1979.03.21;Vergroten woning;Bouwvergunning Vergroten woning Karel V Laan 125 4931HC Geertruidenberg 21-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten woning;NL 0779;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8085-01;G020-1979;Boucquetstraat;4931VD; Boucquetstraat 5 Geertruidenberg; Boucquetstraat;5;;Boucquetstraat 5;4931VD;20;1979;NL-0779-790020;Beschikking;Bouwvergunning Beschikking Plaatsen volière  Boucquetstraat 5 4931VD Geertruidenberg 28-3-1979;1979.03.28;Plaatsen volière;Bouwvergunning Plaatsen volière  Boucquetstraat 5 4931VD Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen volière;NL 0779;2010;K50771752;5,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8085-02;G020-1979;Boucquetstraat;4931VD; Boucquetstraat 5 Geertruidenberg; Boucquetstraat;5;;Boucquetstraat 5;4931VD;20;1979;NL-0779-790020;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen volière  Boucquetstraat 5 4931VD Geertruidenberg 28-3-1979;1979.03.28;Plaatsen volière;Bouwvergunning Plaatsen volière  Boucquetstraat 5 4931VD Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen volière;NL 0779;2010;K50771752;18,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8086-01;G021-1979;Dordtsestraat;4931BB; Dordtsestraat 6 Geertruidenberg; Dordtsestraat;6;;Dordtsestraat 6;4931BB;21;1979;NL-0779-790021;Beschikking;Bouwvergunning Beschikking Oprichten berging achtertuin  Dordtsestraat 6 4931BB Geertruidenberg 28-3-1979;1979.03.28;Oprichten berging achtertuin;Bouwvergunning Oprichten berging achtertuin  Dordtsestraat 6 4931BB Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten berging achtertuin;NL 0779;2010;K50771752;5,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8086-02;G021-1979;Dordtsestraat;4931BB; Dordtsestraat 6 Geertruidenberg; Dordtsestraat;6;;Dordtsestraat 6;4931BB;21;1979;NL-0779-790021;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten berging achtertuin  Dordtsestraat 6 4931BB Geertruidenberg 28-3-1979;1979.03.28;Oprichten berging achtertuin;Bouwvergunning Oprichten berging achtertuin  Dordtsestraat 6 4931BB Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten berging achtertuin;NL 0779;2010;K50771752;9,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8087-01;G022-1979;Mauritsweg;4931CB; Mauritsweg 25 Geertruidenberg; Mauritsweg;25;;Mauritsweg 25;4931CB;22;1979;NL-0779-790022;Beschikking;Bouwvergunning Beschikking Vergroten woning  Mauritsweg 25 4931CB Geertruidenberg 28-3-1979;1979.03.28;Vergroten woning;Bouwvergunning Vergroten woning  Mauritsweg 25 4931CB Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woning;NL 0779;2010;K50771752;4,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8087-02;G022-1979;Mauritsweg;4931CB; Mauritsweg 25 Geertruidenberg; Mauritsweg;25;;Mauritsweg 25;4931CB;22;1979;NL-0779-790022;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woning  Mauritsweg 25 4931CB Geertruidenberg 28-3-1979;1979.03.28;Vergroten woning;Bouwvergunning Vergroten woning  Mauritsweg 25 4931CB Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woning;NL 0779;2010;K50771752;17,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8087-03;G022-1979;Mauritsweg;4931CB; Mauritsweg 25 Geertruidenberg; Mauritsweg;25;;Mauritsweg 25;4931CB;22;1979;NL-0779-790022;Overige documenten;Bouwvergunning Overige documenten Vergroten woning  Mauritsweg 25 4931CB Geertruidenberg 28-3-1979;1979.03.28;Vergroten woning;Bouwvergunning Vergroten woning  Mauritsweg 25 4931CB Geertruidenberg 28-3-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten woning;NL 0779;2010;K50771752;7,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8088-01;G023-1979;Koestraat;4931CT; Koestraat 82 Geertruidenberg; Koestraat;82;;Koestraat 82;4931CT;23;1979;NL-0779-790023;Beschikking;Bouwvergunning Beschikking Vergroten bakkerij  Koestraat 82 4931CT Geertruidenberg 11-4-1979;1979.04.11;Vergroten bakkerij;Bouwvergunning Vergroten bakkerij  Koestraat 82 4931CT Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten bakkerij;NL 0779;2010;K50771752;6,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8088-02;G023-1979;Koestraat;4931CT; Koestraat 82 Geertruidenberg; Koestraat;82;;Koestraat 82;4931CT;23;1979;NL-0779-790023;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten bakkerij  Koestraat 82 4931CT Geertruidenberg 11-4-1979;1979.04.11;Vergroten bakkerij;Bouwvergunning Vergroten bakkerij  Koestraat 82 4931CT Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten bakkerij;NL 0779;2010;K50771752;18,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8088-03;G023-1979;Koestraat;4931CT; Koestraat 82 Geertruidenberg; Koestraat;82;;Koestraat 82;4931CT;23;1979;NL-0779-790023;Overige documenten;Bouwvergunning Overige documenten Vergroten bakkerij  Koestraat 82 4931CT Geertruidenberg 11-4-1979;1979.04.11;Vergroten bakkerij;Bouwvergunning Vergroten bakkerij  Koestraat 82 4931CT Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten bakkerij;NL 0779;2010;K50771752;10,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8089-01;G024-1979;Stadsweg;4931EC; Stadsweg 47 Geertruidenberg; Stadsweg;47;;Stadsweg 47;4931EC;24;1979;NL-0779-790024;Beschikking;Bouwvergunning Beschikking Vergroten woning  Stadsweg 47 4931EC Geertruidenberg 11-4-1979;1979.04.11;Vergroten woning;Bouwvergunning Vergroten woning  Stadsweg 47 4931EC Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woning;NL 0779;2010;K50771752;5,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8089-02;G024-1979;Stadsweg;4931EC; Stadsweg 47 Geertruidenberg; Stadsweg;47;;Stadsweg 47;4931EC;24;1979;NL-0779-790024;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woning  Stadsweg 47 4931EC Geertruidenberg 11-4-1979;1979.04.11;Vergroten woning;Bouwvergunning Vergroten woning  Stadsweg 47 4931EC Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woning;NL 0779;2010;K50771752;23,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8090-01;G025-1979;Floris V straat;4931HK;Graaf Floris V straat 20 Geertruidenberg;Graaf Floris V straat;20;Graaf;Graaf Floris V straat 20;4931HK;25;1979;NL-0779-790025;Beschikking;Bouwvergunning Beschikking Vergroten woning Graaf Floris V straat 20 4931HK Geertruidenberg 11-4-1979;1979.04.11;Vergroten woning;Bouwvergunning Vergroten woning Graaf Floris V straat 20 4931HK Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woning;NL 0779;2010;K50771752;5,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8090-02;G025-1979;Floris V straat;4931HK;Graaf Floris V straat 20 Geertruidenberg;Graaf Floris V straat;20;Graaf;Graaf Floris V straat 20;4931HK;25;1979;NL-0779-790025;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woning Graaf Floris V straat 20 4931HK Geertruidenberg 11-4-1979;1979.04.11;Vergroten woning;Bouwvergunning Vergroten woning Graaf Floris V straat 20 4931HK Geertruidenberg 11-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woning;NL 0779;2010;K50771752;50,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8091-01;G026-1979;Floris V straat;4931HK;Graaf Floris V straat 14 Geertruidenberg;Graaf Floris V straat;14;Graaf;Graaf Floris V straat 14;4931HK;26;1979;NL-0779-790026;Beschikking;Bouwvergunning Beschikking Oprichten hobbyruimte in achtertuin Graaf Floris V straat 14 4931HK Geertruidenberg 18-4-1979;1979.04.18;Oprichten hobbyruimte in achtertuin;Bouwvergunning Oprichten hobbyruimte in achtertuin Graaf Floris V straat 14 4931HK Geertruidenberg 18-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten hobbyruimte in achtertuin;NL 0779;2010;K50771752;5,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8091-02;G026-1979;Floris V straat;4931HK;Graaf Floris V straat 14 Geertruidenberg;Graaf Floris V straat;14;Graaf;Graaf Floris V straat 14;4931HK;26;1979;NL-0779-790026;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten hobbyruimte in achtertuin Graaf Floris V straat 14 4931HK Geertruidenberg 18-4-1979;1979.04.18;Oprichten hobbyruimte in achtertuin;Bouwvergunning Oprichten hobbyruimte in achtertuin Graaf Floris V straat 14 4931HK Geertruidenberg 18-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten hobbyruimte in achtertuin;NL 0779;2010;K50771752;8,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8091-03;G026-1979;Floris V straat;4931HK;Graaf Floris V straat 14 Geertruidenberg;Graaf Floris V straat;14;Graaf;Graaf Floris V straat 14;4931HK;26;1979;NL-0779-790026;Overige documenten;Bouwvergunning Overige documenten Oprichten hobbyruimte in achtertuin Graaf Floris V straat 14 4931HK Geertruidenberg 18-4-1979;1979.04.18;Oprichten hobbyruimte in achtertuin;Bouwvergunning Oprichten hobbyruimte in achtertuin Graaf Floris V straat 14 4931HK Geertruidenberg 18-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten hobbyruimte in achtertuin;NL 0779;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8092-01;G027-1979;Voogtstraat;4931GA;Ir. De Voogtstraat 27 Geertruidenberg;Ir. De Voogtstraat;27;Ir. De;Ir. De Voogtstraat 27;4931GA;27;1979;NL-0779-790027;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel achterdakvlak woning Ir. De Voogtstraat 27 4931GA Geertruidenberg 18-4-1979;1979.04.18;Plaatsen dakkapel achterdakvlak woning;Bouwvergunning Plaatsen dakkapel achterdakvlak woning Ir. De Voogtstraat 27 4931GA Geertruidenberg 18-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel achterdakvlak woning;NL 0779;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
GDB-8092-02;G027-1979;Voogtstraat;4931GA;Ir. De Voogtstraat 27 Geertruidenberg;Ir. De Voogtstraat;27;Ir. De;Ir. De Voogtstraat 27;4931GA;27;1979;NL-0779-790027;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel achterdakvlak woning Ir. De Voogtstraat 27 4931GA Geertruidenberg 18-4-1979;1979.04.18;Plaatsen dakkapel achterdakvlak woning;Bouwvergunning Plaatsen dakkapel achterdakvlak woning Ir. De Voogtstraat 27 4931GA Geertruidenberg 18-4-1979;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel achterdakvlak woning;NL 0779;2010;K50771752;17,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.12;Record;Archief ;;;;
