Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-5434-03;BR059-1993;Groenstraat;4941HA; Groenstraat 29 Raamsdonksveer; Groenstraat;29;;Groenstraat 29;4941HA;59;1993;NL-0834-930059;Overige documenten;Bouwvergunning Overige documenten Plaatsen garage / berging  Groenstraat 29 4941HA Raamsdonksveer 5-4-1993;1993.04.05;Plaatsen garage / berging;Bouwvergunning Plaatsen garage / berging  Groenstraat 29 4941HA Raamsdonksveer 5-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen garage / berging;NL 0834;2010;K50771752;1,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5435-01;BR060-1993;Korenbloemstraat;4941BS; Korenbloemstraat 5 Raamsdonksveer; Korenbloemstraat;5;;Korenbloemstraat 5;4941BS;60;1993;NL-0834-930060;Beschikking;Bouwvergunning Beschikking Plaatsen dakkapel  Korenbloemstraat 5 4941BS Raamsdonksveer 5-4-1993;1993.04.05;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Korenbloemstraat 5 4941BS Raamsdonksveer 5-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen dakkapel;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5435-02;BR060-1993;Korenbloemstraat;4941BS; Korenbloemstraat 5 Raamsdonksveer; Korenbloemstraat;5;;Korenbloemstraat 5;4941BS;60;1993;NL-0834-930060;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen dakkapel  Korenbloemstraat 5 4941BS Raamsdonksveer 5-4-1993;1993.04.05;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Korenbloemstraat 5 4941BS Raamsdonksveer 5-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen dakkapel;NL 0834;2010;K50771752;9,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5435-03;BR060-1993;Korenbloemstraat;4941BS; Korenbloemstraat 5 Raamsdonksveer; Korenbloemstraat;5;;Korenbloemstraat 5;4941BS;60;1993;NL-0834-930060;Overige documenten;Bouwvergunning Overige documenten Plaatsen dakkapel  Korenbloemstraat 5 4941BS Raamsdonksveer 5-4-1993;1993.04.05;Plaatsen dakkapel;Bouwvergunning Plaatsen dakkapel  Korenbloemstraat 5 4941BS Raamsdonksveer 5-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen dakkapel;NL 0834;2010;K50771752;1,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5436-01;BR061-1993;Karperweg;4941SH; Karperweg 3 Raamsdonksveer; Karperweg;3;;Karperweg 3;4941SH;61;1993;NL-0834-930061;Beschikking;Bouwvergunning Beschikking Vergroten distributiecentrum  Karperweg 3 4941SH Raamsdonksveer 13-4-1993;1993.04.13;Vergroten distributiecentrum;Bouwvergunning Vergroten distributiecentrum  Karperweg 3 4941SH Raamsdonksveer 13-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten distributiecentrum;NL 0834;2010;K50771752;4,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5436-02;BR061-1993;Karperweg;4941SH; Karperweg 3 Raamsdonksveer; Karperweg;3;;Karperweg 3;4941SH;61;1993;NL-0834-930061;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten distributiecentrum  Karperweg 3 4941SH Raamsdonksveer 13-4-1993;1993.04.13;Vergroten distributiecentrum;Bouwvergunning Vergroten distributiecentrum  Karperweg 3 4941SH Raamsdonksveer 13-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten distributiecentrum;NL 0834;2010;K50771752;393,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5436-03;BR061-1993;Karperweg;4941SH; Karperweg 3 Raamsdonksveer; Karperweg;3;;Karperweg 3;4941SH;61;1993;NL-0834-930061;Overige documenten;Bouwvergunning Overige documenten Vergroten distributiecentrum  Karperweg 3 4941SH Raamsdonksveer 13-4-1993;1993.04.13;Vergroten distributiecentrum;Bouwvergunning Vergroten distributiecentrum  Karperweg 3 4941SH Raamsdonksveer 13-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten distributiecentrum;NL 0834;2010;K50771752;219,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.08;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5437-01;BR062-1993;Julianalaan;4941JG; Julianalaan 102 Raamsdonksveer; Julianalaan;102;;Julianalaan 102;4941JG;62;1993;NL-0834-930062;Beschikking;Bouwvergunning Beschikking Oprichten woning  Julianalaan 102 4941JG Raamsdonksveer 19-4-1993;1993.04.19;Oprichten woning;Bouwvergunning Oprichten woning  Julianalaan 102 4941JG Raamsdonksveer 19-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten woning;NL 0834;2010;K50771752;1,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5437-02;BR062-1993;Julianalaan;4941JG; Julianalaan 102 Raamsdonksveer; Julianalaan;102;;Julianalaan 102;4941JG;62;1993;NL-0834-930062;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten woning  Julianalaan 102 4941JG Raamsdonksveer 19-4-1993;1993.04.19;Oprichten woning;Bouwvergunning Oprichten woning  Julianalaan 102 4941JG Raamsdonksveer 19-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten woning;NL 0834;2010;K50771752;32,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5437-03;BR062-1993;Julianalaan;4941JG; Julianalaan 102 Raamsdonksveer; Julianalaan;102;;Julianalaan 102;4941JG;62;1993;NL-0834-930062;Overige documenten;Bouwvergunning Overige documenten Oprichten woning  Julianalaan 102 4941JG Raamsdonksveer 19-4-1993;1993.04.19;Oprichten woning;Bouwvergunning Oprichten woning  Julianalaan 102 4941JG Raamsdonksveer 19-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten woning;NL 0834;2010;K50771752;40,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5438-01;BR063-1993;Vondellaan;4942DB; Vondellaan 43 Raamsdonksveer; Vondellaan;43;;Vondellaan 43;4942DB;63;1993;NL-0834-930063;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Vondellaan 43 4942DB Raamsdonksveer 20-4-1993;1993.04.20;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vondellaan 43 4942DB Raamsdonksveer 20-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5438-02;BR063-1993;Vondellaan;4942DB; Vondellaan 43 Raamsdonksveer; Vondellaan;43;;Vondellaan 43;4942DB;63;1993;NL-0834-930063;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Vondellaan 43 4942DB Raamsdonksveer 20-4-1993;1993.04.20;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vondellaan 43 4942DB Raamsdonksveer 20-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0834;2010;K50771752;16,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5438-03;BR063-1993;Vondellaan;4942DB; Vondellaan 43 Raamsdonksveer; Vondellaan;43;;Vondellaan 43;4942DB;63;1993;NL-0834-930063;Overige documenten;Bouwvergunning Overige documenten Uitbreiden woning  Vondellaan 43 4942DB Raamsdonksveer 20-4-1993;1993.04.20;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Vondellaan 43 4942DB Raamsdonksveer 20-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden woning;NL 0834;2010;K50771752;6,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5439-01;BR064-1993;Smalweer;4942AR; Smalweer 8 Raamsdonksveer; Smalweer;8;;Smalweer 8;4942AR;64;1993;NL-0834-930064;Beschikking;Bouwvergunning Beschikking Plaatsen hobbyruimte  Smalweer 8 4942AR Raamsdonksveer 22-4-1993;1993.04.22;Plaatsen hobbyruimte;Bouwvergunning Plaatsen hobbyruimte  Smalweer 8 4942AR Raamsdonksveer 22-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen hobbyruimte;NL 0834;2010;K50771752;3,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5439-02;BR064-1993;Smalweer;4942AR; Smalweer 8 Raamsdonksveer; Smalweer;8;;Smalweer 8;4942AR;64;1993;NL-0834-930064;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen hobbyruimte  Smalweer 8 4942AR Raamsdonksveer 22-4-1993;1993.04.22;Plaatsen hobbyruimte;Bouwvergunning Plaatsen hobbyruimte  Smalweer 8 4942AR Raamsdonksveer 22-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen hobbyruimte;NL 0834;2010;K50771752;20,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5439-03;BR064-1993;Smalweer;4942AR; Smalweer 8 Raamsdonksveer; Smalweer;8;;Smalweer 8;4942AR;64;1993;NL-0834-930064;Overige documenten;Bouwvergunning Overige documenten Plaatsen hobbyruimte  Smalweer 8 4942AR Raamsdonksveer 22-4-1993;1993.04.22;Plaatsen hobbyruimte;Bouwvergunning Plaatsen hobbyruimte  Smalweer 8 4942AR Raamsdonksveer 22-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Plaatsen hobbyruimte;NL 0834;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5440-01;BR065-1993;Helling;4941RK; Helling 8 Raamsdonksveer; Helling;8;;Helling 8;4941RK;65;1993;NL-0834-930065;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Helling 8 4941RK Raamsdonksveer 22-4-1993;1993.04.22;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Helling 8 4941RK Raamsdonksveer 22-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5440-02;BR065-1993;Helling;4941RK; Helling 8 Raamsdonksveer; Helling;8;;Helling 8;4941RK;65;1993;NL-0834-930065;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Helling 8 4941RK Raamsdonksveer 22-4-1993;1993.04.22;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Helling 8 4941RK Raamsdonksveer 22-4-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0834;2010;K50771752;68,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5441-01;BR066-1993;Zalmweg;4941VX; Zalmweg 4 Raamsdonksveer; Zalmweg;4;;Zalmweg 4;4941VX;66;1993;NL-0834-930066;Beschikking;Bouwvergunning Beschikking Uitbreiden kantoorgebouw  Zalmweg 4 4941VX Raamsdonksveer 17-5-1993;1993.05.17;Uitbreiden kantoorgebouw;Bouwvergunning Uitbreiden kantoorgebouw  Zalmweg 4 4941VX Raamsdonksveer 17-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden kantoorgebouw;NL 0834;2010;K50771752;2,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5441-02;BR066-1993;Zalmweg;4941VX; Zalmweg 4 Raamsdonksveer; Zalmweg;4;;Zalmweg 4;4941VX;66;1993;NL-0834-930066;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden kantoorgebouw  Zalmweg 4 4941VX Raamsdonksveer 17-5-1993;1993.05.17;Uitbreiden kantoorgebouw;Bouwvergunning Uitbreiden kantoorgebouw  Zalmweg 4 4941VX Raamsdonksveer 17-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden kantoorgebouw;NL 0834;2010;K50771752;124,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5441-03;BR066-1993;Zalmweg;4941VX; Zalmweg 4 Raamsdonksveer; Zalmweg;4;;Zalmweg 4;4941VX;66;1993;NL-0834-930066;Overige documenten;Bouwvergunning Overige documenten Uitbreiden kantoorgebouw  Zalmweg 4 4941VX Raamsdonksveer 17-5-1993;1993.05.17;Uitbreiden kantoorgebouw;Bouwvergunning Uitbreiden kantoorgebouw  Zalmweg 4 4941VX Raamsdonksveer 17-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden kantoorgebouw;NL 0834;2010;K50771752;34,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5442-01;BR067-1993;Vondellaan;4942DB; Vondellaan 55 Raamsdonksveer; Vondellaan;55;;Vondellaan 55;4942DB;67;1993;NL-0834-930067;Beschikking;Bouwvergunning Beschikking Uitbreiden kantoor  Vondellaan 55 4942DB Raamsdonksveer 17-5-1993;1993.05.17;Uitbreiden kantoor;Bouwvergunning Uitbreiden kantoor  Vondellaan 55 4942DB Raamsdonksveer 17-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden kantoor;NL 0834;2010;K50771752;5,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5442-02;BR067-1993;Vondellaan;4942DB; Vondellaan 55 Raamsdonksveer; Vondellaan;55;;Vondellaan 55;4942DB;67;1993;NL-0834-930067;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden kantoor  Vondellaan 55 4942DB Raamsdonksveer 17-5-1993;1993.05.17;Uitbreiden kantoor;Bouwvergunning Uitbreiden kantoor  Vondellaan 55 4942DB Raamsdonksveer 17-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden kantoor;NL 0834;2010;K50771752;66,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5442-03;BR067-1993;Vondellaan;4942DB; Vondellaan 55 Raamsdonksveer; Vondellaan;55;;Vondellaan 55;4942DB;67;1993;NL-0834-930067;Overige documenten;Bouwvergunning Overige documenten Uitbreiden kantoor  Vondellaan 55 4942DB Raamsdonksveer 17-5-1993;1993.05.17;Uitbreiden kantoor;Bouwvergunning Uitbreiden kantoor  Vondellaan 55 4942DB Raamsdonksveer 17-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Uitbreiden kantoor;NL 0834;2010;K50771752;9,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5443-01;BR068-1993;Brasem;4941SE; Brasem 18 Raamsdonksveer; Brasem;18;;Brasem 18;4941SE;68;1993;NL-0834-930068;Beschikking;Bouwvergunning Beschikking Oprichten loods  Brasem 18 4941SE Raamsdonksveer 18-5-1993;1993.05.18;Oprichten loods;Bouwvergunning Oprichten loods  Brasem 18 4941SE Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten loods;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5443-02;BR068-1993;Brasem;4941SE; Brasem 18 Raamsdonksveer; Brasem;18;;Brasem 18;4941SE;68;1993;NL-0834-930068;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten loods  Brasem 18 4941SE Raamsdonksveer 18-5-1993;1993.05.18;Oprichten loods;Bouwvergunning Oprichten loods  Brasem 18 4941SE Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten loods;NL 0834;2010;K50771752;12,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5443-03;BR068-1993;Brasem;4941SE; Brasem 18 Raamsdonksveer; Brasem;18;;Brasem 18;4941SE;68;1993;NL-0834-930068;Overige documenten;Bouwvergunning Overige documenten Oprichten loods  Brasem 18 4941SE Raamsdonksveer 18-5-1993;1993.05.18;Oprichten loods;Bouwvergunning Oprichten loods  Brasem 18 4941SE Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten loods;NL 0834;2010;K50771752;14,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5444-01;BR069-1993;Lissenveld;4941VL; Lissenveld 67 Raamsdonksveer; Lissenveld;67;;Lissenveld 67;4941VL;69;1993;NL-0834-930069;Beschikking;Bouwvergunning Beschikking Vergroten kantoor plus showroom  Lissenveld 67 4941VL Raamsdonksveer 18-5-1993;1993.05.18;Vergroten kantoor plus showroom;Bouwvergunning Vergroten kantoor plus showroom  Lissenveld 67 4941VL Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten kantoor plus showroom;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5444-02;BR069-1993;Lissenveld;4941VL; Lissenveld 67 Raamsdonksveer; Lissenveld;67;;Lissenveld 67;4941VL;69;1993;NL-0834-930069;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten kantoor plus showroom  Lissenveld 67 4941VL Raamsdonksveer 18-5-1993;1993.05.18;Vergroten kantoor plus showroom;Bouwvergunning Vergroten kantoor plus showroom  Lissenveld 67 4941VL Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten kantoor plus showroom;NL 0834;2010;K50771752;46,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5444-03;BR069-1993;Lissenveld;4941VL; Lissenveld 67 Raamsdonksveer; Lissenveld;67;;Lissenveld 67;4941VL;69;1993;NL-0834-930069;Overige documenten;Bouwvergunning Overige documenten Vergroten kantoor plus showroom  Lissenveld 67 4941VL Raamsdonksveer 18-5-1993;1993.05.18;Vergroten kantoor plus showroom;Bouwvergunning Vergroten kantoor plus showroom  Lissenveld 67 4941VL Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten kantoor plus showroom;NL 0834;2010;K50771752;26,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
GDB-5445-01;BR070-1993;Julianalaan;4941JB; Julianalaan 59 Raamsdonksveer; Julianalaan;59;;Julianalaan 59;4941JB;70;1993;NL-0834-930070;Beschikking;Bouwvergunning Beschikking Veranderen woning  Julianalaan 59 4941JB Raamsdonksveer 18-5-1993;1993.05.18;Veranderen woning;Bouwvergunning Veranderen woning  Julianalaan 59 4941JB Raamsdonksveer 18-5-1993;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen woning;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.07;Record;Archief ;;;;Niet vertrouwelijk 
