Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-2922-01;BR006-1977;Kasteellaan;4941XM;Kasteellaan 41 Raamsdonksveer ;Kasteellaan;41;;Kasteellaan;4941XM;6;1977;NL-0834-770006;Beschikking;Bouwvergunning beschikking  verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;1977.02.14;verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;Bouwvergunning verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2922-02;BR006-1977;Kasteellaan;4941XM;Kasteellaan 41 Raamsdonksveer ;Kasteellaan;41;;Kasteellaan;4941XM;6;1977;NL-0834-770006;tekening (technisch);Bouwvergunning tekening  verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;1977.02.14;verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;Bouwvergunning verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2922-03;BR006-1977;Kasteellaan;4941XM;Kasteellaan 41 Raamsdonksveer ;Kasteellaan;41;;Kasteellaan;4941XM;6;1977;NL-0834-770006;overige documenten;Bouwvergunning overige documenten  verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;1977.02.14;verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;Bouwvergunning verbouwen woning Kasteellaan 41 Raamsdonksveer 14-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2923-01;BR007-1977;Spoordijk;;Spoordijk Raamsdonksveer;Spoordijk;;;Spoordijk;;7;1977;NL-0834-770007;Beschikking;Bouwvergunning beschikking  bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;1977.01.26;bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;Bouwvergunning bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2923-02;BR007-1977;Spoordijk;;Spoordijk Raamsdonksveer;Spoordijk;;;Spoordijk;;7;1977;NL-0834-770007;tekening (technisch);Bouwvergunning tekening  bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;1977.01.26;bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;Bouwvergunning bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2923-03;BR007-1977;Spoordijk;;Spoordijk Raamsdonksveer;Spoordijk;;;Spoordijk;;7;1977;NL-0834-770007;overige documenten;Bouwvergunning overige documenten  bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;1977.01.26;bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;Bouwvergunning bouwen woning met garage Spoordijk Raamsdonksveer 26-01-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2924-01;BR008-1977;Poststraatje;;Poststraatje Raamsdonksveer;poststraatje;;;poststraatje;;8;1977;NL-0834-770008;Beschikking;Bouwvergunning beschikking  bplaatsen tuinmuur Poststraatje Raamsdonksveer 01-02-1977;1977.02.01;plaatsen tuinmuur Poststraatje Raamsdonksveer 01-02-1977;Bouwvergunning plaatsen tuinmuur Poststraatje Raamsdonksveer 01-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2924-02;BR008-1977;Poststraatje;;Poststraatje Raamsdonksveer;poststraatje;;;poststraatje;;8;1977;NL-0834-770008;tekening (technisch);Bouwvergunning tekening  bplaatsen tuinmuur Poststraatje Raamsdonksveer 01-02-1977;1977.02.01;plaatsen tuinmuur Poststraatje Raamsdonksveer 01-02-1977;Bouwvergunning plaatsen tuinmuur Poststraatje Raamsdonksveer 01-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2925-01;BR009-1977;Anemoonlaan;4941XJ;Anemoonlaan 27 Raamsdonksveer;Anemoonlaan;27;;Anemoonlaan;4941XJ;9;1977;NL-0834-770009;Beschikking;Bouwvergunning beschikking  bouwen garage Anemoonlaan 27 Raamsdonksveer 12-01-1977;1977.01.12;bouwen garage Anemoonlaan 27 Raamsdonksveer 12-01-1977;Bouwvergunning bouwen garage Anemoonlaan 27 Raamsdonksveer 12-01-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2925-02;BR009-1977;Anemoonlaan;4941XJ;Anemoonlaan 27 Raamsdonksveer;Anemoonlaan;27;;Anemoonlaan;4941XJ;9;1977;NL-0834-770009;tekening (technisch);Bouwvergunning tekening  bouwen garage Anemoonlaan 27 Raamsdonksveer 12-01-1977;1977.01.12;bouwen garage Anemoonlaan 27 Raamsdonksveer 12-01-1977;Bouwvergunning bouwen garage Anemoonlaan 27 Raamsdonksveer 12-01-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2926-01;BR010-1977;Luiten Ambachtstraat;4944AS;Luiten Ambachtstraat 39 Raamsdonk;Luiten Ambachtstraat;39;LUITEN;Luiten Ambachtstraat ;;10;1977;NL-0834-770010;Beschikking;Bouwvergunning beschikking  bouwen woning Luiten Ambachtstraat 39 Raamsdonk 20-01-1977;1977.01.20; bouwen woning Luiten Ambachtstraat 39 Raamsdonk 20-01-1977; Bouwvergunning bouwen woning Luiten Ambachtstraat 39 Raamsdonk 20-01-1977;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2926-02;BR010-1977;Luiten Ambachtstraat;4944AS;Luiten Ambachtstraat 39 Raamsdonk;Luiten Ambachtstraat;39;luiten;Luiten Ambachtstraat;;10;1977;NL-0834-770010;tekening (technisch);Bouwvergunning tekening  bouwen woning Luiten Ambachtstraat 39 Raamsdonk 20-01-1977;1977.01.20; bouwen woning Luiten Ambachtstraat 39 Raamsdonk 20-01-1977; Bouwvergunning bouwen woning Luiten Ambachtstraat 39 Raamsdonk 20-01-1977;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2927-01;BR011-1977;Hoevendijk;;Hoevendijk Raamsdonksveer ;Hoevendijk;;;Hoevendijk;;11;1977;NL-0834-770011;Beschikking;Bouwvergunning beschikking  bouwen woning Hoevendijk  Raamsdonksveer 09-02-1977;1977.02.09;bouwen woning Hoevendijk  Raamsdonksveer 09-02-1977;Bouwvergunning bouwen woning Hoevendijk  Raamsdonksveer 09-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2927-02;BR011-1977;Hoevendijk;;Hoevendijk Raamsdonksveer ;Hoevendijk;;;Hoevendijk;;11;1977;NL-0834-770011;tekening (technisch);Bouwvergunning tekening  bouwen woning Hoevendijk  Raamsdonksveer 09-02-1977;1977.02.09;bouwen woning Hoevendijk  Raamsdonksveer 09-02-1977;Bouwvergunning bouwen woning Hoevendijk  Raamsdonksveer 09-02-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Afbreken bestaande bergplaats en herbouw bergplaats op dezelfde fundering;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2928-01;BR012-1977;Mozartlaan;4941AD; Mozartlaan 5 Raamsdonksveer; Mozartlaan;5;;Mozartlaan 5;4941AD;12;1977;NL-0834-770012;Beschikking;Bouwvergunning Beschikking Verbouwen woning  Mozartlaan 5 4941AD Raamsdonksveer 14-2-1977;1977.02.14;Verbouwen woning;Bouwvergunning Verbouwen woning  Mozartlaan 5 4941AD Raamsdonksveer 14-2-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2928-02;BR012-1977;Mozartlaan;4941AD; Mozartlaan 5 Raamsdonksveer; Mozartlaan;5;;Mozartlaan 5;4941AD;12;1977;NL-0834-770012;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woning  Mozartlaan 5 4941AD Raamsdonksveer 14-2-1977;1977.02.14;Verbouwen woning;Bouwvergunning Verbouwen woning  Mozartlaan 5 4941AD Raamsdonksveer 14-2-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woning;NL 0834;2010;K50771752;8,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2928-03;BR012-1977;Mozartlaan;4941AD; Mozartlaan 5 Raamsdonksveer; Mozartlaan;5;;Mozartlaan 5;4941AD;12;1977;NL-0834-770012;Overige documenten;Bouwvergunning Overige documenten Verbouwen woning  Mozartlaan 5 4941AD Raamsdonksveer 14-2-1977;1977.02.14;Verbouwen woning;Bouwvergunning Verbouwen woning  Mozartlaan 5 4941AD Raamsdonksveer 14-2-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Verbouwen woning;NL 0834;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2929-01;BR013-1977;Julianalaan;4941JG; Julianalaan 148 Raamsdonksveer; Julianalaan;148;;Julianalaan 148;4941JG;13;1977;NL-0834-770013;Beschikking;Bouwvergunning Beschikking Bouw garage / berging  Julianalaan 148 4941JG Raamsdonksveer 7-3-1977;1977.03.07;Bouw garage / berging;Bouwvergunning Bouw garage / berging  Julianalaan 148 4941JG Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage / berging;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2929-02;BR013-1977;Julianalaan;4941JG; Julianalaan 148 Raamsdonksveer; Julianalaan;148;;Julianalaan 148;4941JG;13;1977;NL-0834-770013;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage / berging  Julianalaan 148 4941JG Raamsdonksveer 7-3-1977;1977.03.07;Bouw garage / berging;Bouwvergunning Bouw garage / berging  Julianalaan 148 4941JG Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage / berging;NL 0834;2010;K50771752;10,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2930-01;BR016-1977;Parklaan;4941BC; Parklaan 46 Raamsdonksveer; Parklaan;46;;Parklaan 46;4941BC;16;1977;NL-0834-770016;Beschikking;Bouwvergunning Beschikking Uitbreiden woning  Parklaan 46 4941BC Raamsdonksveer 28-2-1977;1977.02.28;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Parklaan 46 4941BC Raamsdonksveer 28-2-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Uitbreiden woning;NL 0834;2010;K50771752;5,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2930-02;BR016-1977;Parklaan;4941BC; Parklaan 46 Raamsdonksveer; Parklaan;46;;Parklaan 46;4941BC;16;1977;NL-0834-770016;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Uitbreiden woning  Parklaan 46 4941BC Raamsdonksveer 28-2-1977;1977.02.28;Uitbreiden woning;Bouwvergunning Uitbreiden woning  Parklaan 46 4941BC Raamsdonksveer 28-2-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Uitbreiden woning;NL 0834;2010;K50771752;12,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2931-01;BR017-1977;Julianalaan;4941JD; Julianalaan 30a Raamsdonksveer; Julianalaan;30a;;Julianalaan 30a;4941JD;17;1977;NL-0834-770017;Beschikking;Bouwvergunning Beschikking Bouw garage   Julianalaan 30a 4941JD Raamsdonksveer 7-3-1977;1977.03.07;Bouw garage ;Bouwvergunning Bouw garage   Julianalaan 30a 4941JD Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage ;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2931-02;BR017-1977;Julianalaan;4941JD; Julianalaan 30a Raamsdonksveer; Julianalaan;30a;;Julianalaan 30a;4941JD;17;1977;NL-0834-770017;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage   Julianalaan 30a 4941JD Raamsdonksveer 7-3-1977;1977.03.07;Bouw garage ;Bouwvergunning Bouw garage   Julianalaan 30a 4941JD Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage ;NL 0834;2010;K50771752;3,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2931-03;BR017-1977;Julianalaan;4941JD; Julianalaan 30a Raamsdonksveer; Julianalaan;30a;;Julianalaan 30a;4941JD;17;1977;NL-0834-770017;Overige documenten;Bouwvergunning Overige documenten Bouw garage   Julianalaan 30a 4941JD Raamsdonksveer 7-3-1977;1977.03.07;Bouw garage ;Bouwvergunning Bouw garage   Julianalaan 30a 4941JD Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw garage ;NL 0834;2010;K50771752;2,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2932-01;BR018-1977;Broekstraat;4944XH;Lange Broekstraat 29 Raamsdonk;Lange Broekstraat;29;Lange;Lange Broekstraat 29;4944XH;18;1977;NL-0834-770018;Beschikking;Bouwvergunning Beschikking Verbouwen woning Lange Broekstraat 29 4944XH Raamsdonk 7-3-1977;1977.03.07;Verbouwen woning;Bouwvergunning Verbouwen woning Lange Broekstraat 29 4944XH Raamsdonk 7-3-1977;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2932-02;BR018-1977;Broekstraat;4944XH;Lange Broekstraat 29 Raamsdonk;Lange Broekstraat;29;Lange;Lange Broekstraat 29;4944XH;18;1977;NL-0834-770018;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woning Lange Broekstraat 29 4944XH Raamsdonk 7-3-1977;1977.03.07;Verbouwen woning;Bouwvergunning Verbouwen woning Lange Broekstraat 29 4944XH Raamsdonk 7-3-1977;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woning;NL 0834;2010;K50771752;28,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2933-01;BR019-1977;Lissenveld;4941VK; Lissenveld 9 Raamsdonksveer; Lissenveld;9;;Lissenveld 9;4941VK;19;1977;NL-0834-770019;Beschikking;Bouwvergunning Beschikking Bouw bedrijfsruimte met kantoor  Lissenveld 9 4941VK Raamsdonksveer 7-3-1977;1977.03.07;Bouw bedrijfsruimte met kantoor;Bouwvergunning Bouw bedrijfsruimte met kantoor  Lissenveld 9 4941VK Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bedrijfsruimte met kantoor;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2933-02;BR019-1977;Lissenveld;4941VK; Lissenveld 9 Raamsdonksveer; Lissenveld;9;;Lissenveld 9;4941VK;19;1977;NL-0834-770019;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bedrijfsruimte met kantoor  Lissenveld 9 4941VK Raamsdonksveer 7-3-1977;1977.03.07;Bouw bedrijfsruimte met kantoor;Bouwvergunning Bouw bedrijfsruimte met kantoor  Lissenveld 9 4941VK Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bedrijfsruimte met kantoor;NL 0834;2010;K50771752;171,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2933-03;BR019-1977;Lissenveld;4941VK; Lissenveld 9 Raamsdonksveer; Lissenveld;9;;Lissenveld 9;4941VK;19;1977;NL-0834-770019;Overige documenten;Bouwvergunning Overige documenten Bouw bedrijfsruimte met kantoor  Lissenveld 9 4941VK Raamsdonksveer 7-3-1977;1977.03.07;Bouw bedrijfsruimte met kantoor;Bouwvergunning Bouw bedrijfsruimte met kantoor  Lissenveld 9 4941VK Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw bedrijfsruimte met kantoor;NL 0834;2010;K50771752;5,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2934-01;BR020-1977;Ravelstraat;4941AB; Ravelstraat 7 Raamsdonksveer; Ravelstraat;7;;Ravelstraat 7;4941AB;20;1977;NL-0834-770020;Beschikking;Bouwvergunning Beschikking Aanbouwen bijkeuken  Ravelstraat 7 4941AB Raamsdonksveer 7-3-1977;1977.03.07;Aanbouwen bijkeuken;Bouwvergunning Aanbouwen bijkeuken  Ravelstraat 7 4941AB Raamsdonksveer 7-3-1977;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbouwen bijkeuken;NL 0834;2010;K50771752;3,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
