Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;1993.01.07;NL-0834-931001;GDB-9248-01;GDB-9248-01
GDB-9413-01;;;4941 TE;Benraatshoef 106 Raamsdonksveer;;;;;;;;NL-0834-961026;Beschikking;Melding beschikking oprichten tuinhuisje Benraatshoef 106 Raamsdonksveer  08-8-1996;1996.08.08;oprichten tuinhuisje Benraatshoef 106 Raamsdonksveer  08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;8aff4c7b8f0f33509acf70ff08566689173b5e01;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961026;GDB-9413-02;GDB-9413-02
GDB-9413-02;;;4941 TE;Benraatshoef 106 Raamsdonksveer;;;;;;;;NL-0834-961026;Tekening (technisch);Melding tekening oprichten tuinhuisje Benraatshoef 106 Raamsdonksveer  08-8-1996;1996.08.08;oprichten tuinhuisje Benraatshoef 106 Raamsdonksveer  08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;0e3af3f7a0bae4c2513a0d04ad64a137f7341a58;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961027;GDB-9414-01;GDB-9414-01
GDB-9414-01;;;4942 BJ;Lindonklaan 4 Raamsdonksveer;;;;;;;;NL-0834-961027;Beschikking;Melding beschikking oprichten tuinhuisje Lindonklaan 4  Raamsdonksveer  08-8-1996;1996.08.08;oprichten tuinhuisje Lindonklaan 4  Raamsdonksveer  08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;ab194732b3d87df36feec00d256c2a60a6ca63f4;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961027;GDB-9414-02;GDB-9414-02
GDB-9414-02;;;4942 BJ;Lindonklaan 4 Raamsdonksveer;;;;;;;;NL-0834-961027;Tekening (technisch);Melding tekening oprichten tuinhuisje Lindonklaan 4  Raamsdonksveer  08-8-1996;1996.08.08;oprichten tuinhuisje Lindonklaan 4  Raamsdonksveer  08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;6abbe0c00c582a1288b6aaedf291e70b82484c2f;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961028;GDB-9415-01;GDB-9415-01
GDB-9415-01;;;4941 SL;Karperweg 10 Raamsdonksveer ;;;;;;;;NL-0834-961028;Beschikking;Melding beschikking oprichten 10 KV station Karperweg 10 Raamsdonksveer  08-8-1996;1996.08.08;oprichten 10 KV station Karperweg 10 Raamsdonksveer  08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;c8662519bac64a2cf71e26ead39ee9cefd939e69;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961028;GDB-9415-02;GDB-9415-02
GDB-9415-02;;;4941 SL;Karperweg 10 Raamsdonksveer ;;;;;;;;NL-0834-961028;Tekening (technisch);Melding tekening oprichten 10 KV station Karperweg 10 Raamsdonksveer  08-8-1996;1996.08.08;oprichten 10 KV station Karperweg 10 Raamsdonksveer  08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;060998e58f7536127c6e651b6c03a5bf1cb68768;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961029;GDB-9416-01;GDB-9416-01
GDB-9416-01;;;4944 WB;Rentmeesterstraat 19 Raamsdonk;;;;;;;;NL-0834-961029;Beschikking;Melding beschikking oprichten tuinhuisje Rentmeesterstraat 19  Raamsdonk 08-8-1996;1996.08.08;oprichten tuinhuisje Rentmeesterstraat 19  Raamsdonk 08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;ddc964d068985088327dec9bcd4b9365da1dc2eb;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961029;GDB-9416-02;GDB-9416-02
GDB-9416-02;;;4944 WB;Rentmeesterstraat 19 Raamsdonk;;;;;;;;NL-0834-961029;Tekening (technisch);Melding tekening oprichten tuinhuisje Rentmeesterstraat 19  Raamsdonk 08-8-1996;1996.08.08;oprichten tuinhuisje Rentmeesterstraat 19  Raamsdonk 08-8-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;9ec7e848558c2f8035a2d1aa5537a054fa884fdb;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961030;GDB-9417-01;GDB-9417-01
GDB-9417-01;;;4944 BV;Sluisakker 41 Raamsdonk;;;;;;;;NL-0834-961030;Beschikking;Melding beschikking oprichten tuinhuisje Sluisakker 41  Raamsdonk 08-8-1996;1996.08.08;oprichten tuinhuisje Sluisakker 41  Raamsdonk 08-8-1996;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;08f1f3b17d7a2c6f42a1762bbe7ff9a93ce28a03;;SHA-1;Niet vertrouwelijk ;;1996.08.08;NL-0834-961030;GDB-9417-02;GDB-9417-02
GDB-9417-02;;;4944 BV;Sluisakker 41 Raamsdonk;;;;;;;;NL-0834-961030;Tekening (technisch);Melding tekening oprichten tuinhuisje Sluisakker 41  Raamsdonk 08-8-1996;1996.08.08;oprichten tuinhuisje Sluisakker 41  Raamsdonk 08-8-1996;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;2c182c90b9f31e472240ec5460450dae4d4863c2;;SHA-1;Niet vertrouwelijk ;;1996.09.03;NL-0834-961031;GDB-9418-01;GDB-9418-01
GDB-9418-01;;;4944 WD;Griffiershof 1 Raamsdonk;;;;;;;;NL-0834-961031;Beschikking;Melding beschikking oprichten tuinhuisje Griffiershof 1  Raamsdonk 03-9-1996;1996.09.03;oprichten tuinhuisje Griffiershof 1  Raamsdonk 03-9-1996;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;c39bea3f0b5a0b9860726dafa866fa7752f3ab4a;;SHA-1;Niet vertrouwelijk ;;1996.09.03;NL-0834-961031;GDB-9418-02;GDB-9418-02
GDB-9418-02;;;4944 WD;Griffiershof 1 Raamsdonk;;;;;;;;NL-0834-961031;Tekening (technisch);Melding tekening oprichten tuinhuisje Griffiershof 1  Raamsdonk 03-9-1996;1996.09.03;oprichten tuinhuisje Griffiershof 1  Raamsdonk 03-9-1996;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;8d6940bbaff499835be1848c066ace54fe1fa131;;SHA-1;Niet vertrouwelijk ;;1996.09.03;NL-0834-961032;GDB-9419-01;GDB-9419-01
GDB-9419-01;;;4941 XM;Kasteellaan 9 Raamsdonksveer ;;;;;;;;NL-0834-961032;Beschikking;Melding beschikking oprichten tuinhuisje Kasteellaan 9 Raamsdonksveer 03-9-1996;1996.09.03;oprichten tuinhuisje Kasteellaan 9 Raamsdonksveer 03-9-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;d17ec2cfb2ba8979db447e507ac2cb71ddedb411;;SHA-1;Niet vertrouwelijk ;;1996.09.03;NL-0834-961032;GDB-9419-02;GDB-9419-02
GDB-9419-02;;;4941 XM;Kasteellaan 9 Raamsdonksveer ;;;;;;;;NL-0834-961032;Tekening (technisch);Melding tekening oprichten tuinhuisje Kasteellaan 9 Raamsdonksveer 03-9-1996;1996.09.03;oprichten tuinhuisje Kasteellaan 9 Raamsdonksveer 03-9-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;a68dd2dbf0965d423570579a546bfe3717a9ea9e;;SHA-1;Niet vertrouwelijk ;;1996.09.17;NL-0834-961033;GDB-9420-01;GDB-9420-01
GDB-9420-01;;;4942 EB;Herman Gorterlaan 14 Raamsdonksveer;;;;;;;;NL-0834-961033;Beschikking;Melding beschikking plaatsen overkapping Herman Gorterlaan 14 Raamsdonksveer 17-9-1996;1996.09.17;plaatsen overkapping Herman Gorterlaan 14 Raamsdonksveer 17-9-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;da863fa126043a20468a6d9bbe5b8a7c16e55290;;SHA-1;Niet vertrouwelijk ;;1996.09.17;NL-0834-961033;GDB-9420-02;GDB-9420-02
GDB-9420-02;;;4942 EB;Herman Gorterlaan 14 Raamsdonksveer;;;;;;;;NL-0834-961033;Tekening (technisch);Melding tekening plaatsen overkapping Herman Gorterlaan 14 Raamsdonksveer 17-9-1996;1996.09.17;plaatsen overkapping Herman Gorterlaan 14 Raamsdonksveer 17-9-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;3b4a726b559f0d0124ac55cba33e5919d510dd61;;SHA-1;Niet vertrouwelijk ;;1996.09.17;NL-0834-961033;GDB-9420-03;GDB-9420-03
GDB-9420-03;;;4942 EB;Herman Gorterlaan 14 Raamsdonksveer;;;;;;;;NL-0834-961033;overige documenten;Melding overige documenten plaatsen overkapping Herman Gorterlaan 14 Raamsdonksveer 17-9-1996;1996.09.17;plaatsen overkapping Herman Gorterlaan 14 Raamsdonksveer 17-9-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;62fe1614e1a407c4174273df5718539e46e7826d;;SHA-1;Niet vertrouwelijk ;;1996.10.01;NL-0834-961034;GDB-9421-01;GDB-9421-01
GDB-9421-01;;;4944 AN;Oude Melkhaven 50 Raamsdonk;;;;;;;;NL-0834-961034;Beschikking;Melding beschikking plaatsen hobbykastje Oude Melkhaven 50 Raamsdonk 01-10-1996;1996.10.01;plaatsen hobbykastje Oude Melkhaven 50 Raamsdonk 01-10-1996;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;4e2ac91f52b2a71b828c9871f4434e5f5d3a6d6d;;SHA-1;Niet vertrouwelijk ;;1996.10.01;NL-0834-961034;GDB-9421-02;GDB-9421-02
GDB-9421-02;;;4944 AN;Oude Melkhaven 50 Raamsdonk;;;;;;;;NL-0834-961034;Tekening (technisch);Melding tekening plaatsen hobbykastje Oude Melkhaven 50 Raamsdonk 01-10-1996;1996.10.01;plaatsen hobbykastje Oude Melkhaven 50 Raamsdonk 01-10-1996;;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;04c7de2cef5d1aa60372b4b6f72243f95bc8704b;;SHA-1;Niet vertrouwelijk ;;1996.10.17;NL-0834-961035;GDB-9422-01;GDB-9422-01
GDB-9422-01;;;4942 DM;Simon Vestdijkstraat 13 Raamsdonksveer;;;;;;;;NL-0834-961035;Beschikking;Melding beschikking plaatsen dakkapel Simon Vestdijkstraat 13 Raamsdonksveer 17-10-1996;1996.10.17;plaatsen dakkapel Simon Vestdijkstraat 13 Raamsdonksveer 17-10-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;1c0607147665bdd7fb5efc3abfe0437037593883;;SHA-1;Niet vertrouwelijk ;;1996.10.17;NL-0834-961035;GDB-9422-02;GDB-9422-02
GDB-9422-02;;;4942 DM;Simon Vestdijkstraat 13 Raamsdonksveer;;;;;;;;NL-0834-961035;Tekening (technisch);Melding tekening plaatsen dakkapel Simon Vestdijkstraat 13 Raamsdonksveer 17-10-1996;1996.10.17;plaatsen dakkapel Simon Vestdijkstraat 13 Raamsdonksveer 17-10-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;657ad699cdea4441ac312d9b6f5a34d281e1720a;;SHA-1;Niet vertrouwelijk ;;1996.10.29;NL-0834-961036;GDB-9423-01;GDB-9423-01
GDB-9423-01;;;4941 CC;Rietstraat 30 Raamsdonksveer;;;;;;;;NL-0834-961036;Beschikking;Melding beschikking oprichten duivenhok Rietstraat 30  Raamsdonksveer 29-10-1996;1996.10.29;oprichten duivenhok Rietstraat 30  Raamsdonksveer 29-10-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;24f02bf00d70af3b305fe76623b16bbf744ddad8;;SHA-1;Niet vertrouwelijk ;;1996.10.29;NL-0834-961036;GDB-9423-02;GDB-9423-02
GDB-9423-02;;;4941 CC;Rietstraat 30 Raamsdonksveer;;;;;;;;NL-0834-961036;Tekening (technisch);Melding tekening oprichten duivenhok Rietstraat 30  Raamsdonksveer 29-10-1996;1996.10.29;oprichten duivenhok Rietstraat 30  Raamsdonksveer 29-10-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;20622cd3e6f335777b462f962a2ea016ddac64a4;;SHA-1;Niet vertrouwelijk ;;1996.11.05;NL-0834-961037;GDB-9424-01;GDB-9424-01
GDB-9424-01;;;4941 EE;Kartuizerstraat 14 Raamsdonksveer;;;;;;;;NL-0834-961037;Beschikking;Melding beschikking oprichten tuinhuisje Kartuizerstraat 14  Raamsdonksveer  05-11-1996;1996.11.05;oprichten tuinhuisje Kartuizerstraat 14  Raamsdonksveer  05-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;0beb0258de7dad651cb2b63e773f579eeefc0b11;;SHA-1;Niet vertrouwelijk ;;1996.11.05;NL-0834-961037;GDB-9424-02;GDB-9424-02
GDB-9424-02;;;4941 EE;Kartuizerstraat 14 Raamsdonksveer;;;;;;;;NL-0834-961037;Tekening (technisch);Melding tekening oprichten tuinhuisje Kartuizerstraat 14  Raamsdonksveer  05-11-1996;1996.11.05;oprichten tuinhuisje Kartuizerstraat 14  Raamsdonksveer  05-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;bd70f98977f0b7bdc6a2fd12091418123c0653aa;;SHA-1;Niet vertrouwelijk ;;1996.11.05;NL-0834-961038;GDB-9425-01;GDB-9425-01
GDB-9425-01;;;4941 XJ;Anemoonlaan 25 Raamsdonksveer;;;;;;;;NL-0834-961038;Beschikking;Melding beschikking uitbreiden garage Anemoonlaan 25  Raamsdonksveer  05-11-1996;1996.11.05;uitbreiden garage Anemoonlaan 25  Raamsdonksveer  05-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;ed975f736f2d01ec1515b10e48614080f8d041aa;;SHA-1;Niet vertrouwelijk ;;1996.11.05;NL-0834-961038;GDB-9425-02;GDB-9425-02
GDB-9425-02;;;4941 XJ;Anemoonlaan 25 Raamsdonksveer;;;;;;;;NL-0834-961038;Tekening (technisch);Melding tekening uitbreiden garage Anemoonlaan 25  Raamsdonksveer  05-11-1996;1996.11.05;uitbreiden garage Anemoonlaan 25  Raamsdonksveer  05-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;8f25b65311e48c27b7f53ffeb2f8f6c1a0ba8f8c;;SHA-1;Niet vertrouwelijk ;;1996.11.05;NL-0834-961039;GDB-9426-01;GDB-9426-01
GDB-9426-01;;;4941 KE;Hertogshoef 73 Raamsdonksveer;;;;;;;;NL-0834-961039;Beschikking;Melding beschikking oprichten tuinhuisje Hertogshoef 73  Raamsdonksveer  05-11-1996;1996.11.05;oprichten tuinhuisje Hertogshoef 73  Raamsdonksveer  05-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;cff71df2b48aefde9e50ec9a81802753b1eef29f;;SHA-1;Niet vertrouwelijk ;;1996.11.05;NL-0834-961039;GDB-9426-02;GDB-9426-02
GDB-9426-02;;;4941 KE;Hertogshoef 73 Raamsdonksveer;;;;;;;;NL-0834-961039;Tekening (technisch);Melding tekening oprichten tuinhuisje Hertogshoef 73  Raamsdonksveer  05-11-1996;1996.11.05;oprichten tuinhuisje Hertogshoef 73  Raamsdonksveer  05-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;5a614f90416d52c642c5cd72e8447138a497d192;;SHA-1;Niet vertrouwelijk ;;1996.11.21;NL-0834-961040;GDB-9427-01;GDB-9427-01
GDB-9427-01;;;4942 BG;Eikendonk 18 Raamsdonksveer;;;;;;;;NL-0834-961040;Beschikking;Melding beschikking oprichten duivenhok Eikendonk 18  Raamsdonksveer 21-11-1996;1996.11.21;oprichten duivenhok Eikendonk 18  Raamsdonksveer 21-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;d848cd6a6df3c1bc3dbd49999c4bcab8458a8afd;;SHA-1;Niet vertrouwelijk ;;1996.11.21;NL-0834-961040;GDB-9427-02;GDB-9427-02
GDB-9427-02;;;4942 BG;Eikendonk 18 Raamsdonksveer;;;;;;;;NL-0834-961040;Tekening (technisch);Melding tekening oprichten duivenhok Eikendonk 18  Raamsdonksveer 21-11-1996;1996.11.21;oprichten duivenhok Eikendonk 18  Raamsdonksveer 21-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;5961c6cea6930504c5f3f204091e8171d3a9c59f;;SHA-1;Niet vertrouwelijk ;;1996.11.21;NL-0834-961041;GDB-9428-01;GDB-9428-01
GDB-9428-01;;;4941 SC;Beethovenlaan 46 Raamsdonksveer;;;;;;;;NL-0834-961041;Beschikking;Melding beschikking oprichten tuinhuisje Beethovenlaan 46 Raamsdonksveer 21-11-1996;1996.11.21;oprichten tuinhuisje Beethovenlaan raamsdonksveer 46 21-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;1c5a19bce92ae37bb5181df0c67a992b9631c138;;SHA-1;Niet vertrouwelijk ;;1996.11.21;NL-0834-961041;GDB-9428-02;GDB-9428-02
GDB-9428-02;;;4941 SC;Beethovenlaan 46 Raamsdonksveer;;;;;;;;NL-0834-961041;Tekening (technisch);Melding tekening oprichten tuinhuisje Beethovenlaan Raamsdonksveer  46 21-11-1996;1996.11.21;oprichten tuinhuisje Beethovenlaan Raamsdonksveer 46 21-11-1996;;Raamsdonksveer ;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;;;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;;Record;Archief ;9cefbb18c0427fa51259fba2c6010d86f21f4c1c;;SHA-1;Niet vertrouwelijk ;;1996.11.21;NL-0834-961042;GDB-9429-01;GDB-9429-01
