Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-3610-02;BR045-1981;Lijsterbesstraat;4941KR; Lijsterbesstraat 28 Raamsdonksveer; Lijsterbesstraat;28;;Lijsterbesstraat 28;4941KR;45;1981;NL-0834-810045;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Maken aanbouw achterzijde woning  Lijsterbesstraat 28 4941KR Raamsdonksveer 19-5-1981;1981.05.19;Maken aanbouw achterzijde woning;Bouwvergunning Maken aanbouw achterzijde woning  Lijsterbesstraat 28 4941KR Raamsdonksveer 19-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Maken aanbouw achterzijde woning;NL 0834;2010;K50771752;6,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3611-01;BR046-1981;Molenstraat;4944AB; Molenstraat 49 Raamsdonk; Molenstraat;49;;Molenstraat 49;4944AB;46;1981;NL-0834-810046;Beschikking;Bouwvergunning Beschikking Veranderen voor- en zijgevel woonhuis  Molenstraat 49 4944AB Raamsdonk 19-5-1981;1981.05.19;Veranderen voor- en zijgevel woonhuis;Bouwvergunning Veranderen voor- en zijgevel woonhuis  Molenstraat 49 4944AB Raamsdonk 19-5-1981;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Veranderen voor- en zijgevel woonhuis;NL 0834;2010;K50771752;5,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3611-02;BR046-1981;Molenstraat;4944AB; Molenstraat 49 Raamsdonk; Molenstraat;49;;Molenstraat 49;4944AB;46;1981;NL-0834-810046;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Veranderen voor- en zijgevel woonhuis  Molenstraat 49 4944AB Raamsdonk 19-5-1981;1981.05.19;Veranderen voor- en zijgevel woonhuis;Bouwvergunning Veranderen voor- en zijgevel woonhuis  Molenstraat 49 4944AB Raamsdonk 19-5-1981;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Veranderen voor- en zijgevel woonhuis;NL 0834;2010;K50771752;8,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3612-01;BR047-1981;Krijgsmangeerde;4942AW;Burgemeester Krijgsmangeerde 36 Raamsdonksveer;Burgemeester Krijgsmangeerde;36;Burgemeester;Burgemeester Krijgsmangeerde 36;4942AW;47;1981;NL-0834-810047;Beschikking;Bouwvergunning Beschikking Plaatsen muur Burgemeester Krijgsmangeerde 36 4942AW Raamsdonksveer 14-5-1981;1981.05.14;Plaatsen muur;Bouwvergunning Plaatsen muur Burgemeester Krijgsmangeerde 36 4942AW Raamsdonksveer 14-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen muur;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3612-02;BR047-1981;Krijgsmangeerde;4942AW;Burgemeester Krijgsmangeerde 36 Raamsdonksveer;Burgemeester Krijgsmangeerde;36;Burgemeester;Burgemeester Krijgsmangeerde 36;4942AW;47;1981;NL-0834-810047;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen muur Burgemeester Krijgsmangeerde 36 4942AW Raamsdonksveer 14-5-1981;1981.05.14;Plaatsen muur;Bouwvergunning Plaatsen muur Burgemeester Krijgsmangeerde 36 4942AW Raamsdonksveer 14-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen muur;NL 0834;2010;K50771752;1,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3613-01;BR048-1981;Baksweer;4941LJ; Baksweer 206 Raamsdonksveer; Baksweer;206;;Baksweer 206;4941LJ;48;1981;NL-0834-810048;Beschikking;Bouwvergunning Beschikking Oprichten berging  Baksweer 206 4941LJ Raamsdonksveer 14-5-1981;1981.05.14;Oprichten berging;Bouwvergunning Oprichten berging  Baksweer 206 4941LJ Raamsdonksveer 14-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten berging;NL 0834;2010;K50771752;4,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3613-02;BR048-1981;Baksweer;4941LJ; Baksweer 206 Raamsdonksveer; Baksweer;206;;Baksweer 206;4941LJ;48;1981;NL-0834-810048;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten berging  Baksweer 206 4941LJ Raamsdonksveer 14-5-1981;1981.05.14;Oprichten berging;Bouwvergunning Oprichten berging  Baksweer 206 4941LJ Raamsdonksveer 14-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten berging;NL 0834;2010;K50771752;0,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.02.04;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3614-01;BR049-1951;Raadhuisstraat;4944VG; Raadhuisstraat 51 Raamsdonk; Raadhuisstraat;51;;Raadhuisstraat 51;4944VG;49;1981;NL-0834-810049;Beschikking;Bouwvergunning Beschikking Plaatsen duivenhok  Raadhuisstraat 51 4944VG Raamsdonk 14-5-1981;1981.05.14;Plaatsen duivenhok;Bouwvergunning Plaatsen duivenhok  Raadhuisstraat 51 4944VG Raamsdonk 14-5-1981;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen duivenhok;NL 0834;2010;K50771752;4,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3614-02;BR049-1951;Raadhuisstraat;4944VG; Raadhuisstraat 51 Raamsdonk; Raadhuisstraat;51;;Raadhuisstraat 51;4944VG;49;1981;NL-0834-810049;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen duivenhok  Raadhuisstraat 51 4944VG Raamsdonk 14-5-1981;1981.05.14;Plaatsen duivenhok;Bouwvergunning Plaatsen duivenhok  Raadhuisstraat 51 4944VG Raamsdonk 14-5-1981;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen duivenhok;NL 0834;2010;K50771752;2,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2016.02.04;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3615-01;BR050-1981;Hoevendijk;; Hoevendijk  Raamsdonksveer; Hoevendijk;;;Hoevendijk;;50;1981;NL-0834-810050;Beschikking;Bouwvergunning Beschikking Bouw woning met kantoor  Hoevendijk   Raamsdonksveer 19-5-1981;1981.05.19;Bouw woning met kantoor;Bouwvergunning Bouw woning met kantoor  Hoevendijk   Raamsdonksveer 19-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woning met kantoor;NL 0834;2010;K50771752;4,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3615-02;BR050-1981;Hoevendijk;; Hoevendijk  Raamsdonksveer; Hoevendijk;;;Hoevendijk;;50;1981;NL-0834-810050;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw woning met kantoor  Hoevendijk   Raamsdonksveer 19-5-1981;1981.05.19;Bouw woning met kantoor;Bouwvergunning Bouw woning met kantoor  Hoevendijk   Raamsdonksveer 19-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw woning met kantoor;NL 0834;2010;K50771752;25,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3615-03;BR050-1981;Hoevendijk;; Hoevendijk  Raamsdonksveer; Hoevendijk;;;Hoevendijk;;50;1981;NL-0834-810050;Overige documenten;Bouwvergunning Overige documenten Bouw woning met kantoor  Hoevendijk   Raamsdonksveer 19-5-1981;1981.05.19;Bouw woning met kantoor;Bouwvergunning Bouw woning met kantoor  Hoevendijk   Raamsdonksveer 19-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw woning met kantoor;NL 0834;2010;K50771752;6,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3616-01;BR051-1981;Kloosterweg;; Kloosterweg  Raamsdonksveer; Kloosterweg;;;Kloosterweg;;51;1981;NL-0834-810051;Beschikking;Bouwvergunning Beschikking Bouw kantine met kleedgebouwen  Kloosterweg   Raamsdonksveer 27-5-1981;1981.05.27;Bouw kantine met kleedgebouwen;Bouwvergunning Bouw kantine met kleedgebouwen  Kloosterweg   Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw kantine met kleedgebouwen;NL 0834;2010;K50771752;5,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3616-03;BR051-1981;Kloosterweg;; Kloosterweg  Raamsdonksveer; Kloosterweg;;;Kloosterweg;;51;1981;NL-0834-810051;Overige documenten;Bouwvergunning Overige documenten Bouw kantine met kleedgebouwen  Kloosterweg   Raamsdonksveer 27-5-1981;1981.05.27;Bouw kantine met kleedgebouwen;Bouwvergunning Bouw kantine met kleedgebouwen  Kloosterweg   Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw kantine met kleedgebouwen;NL 0834;2010;K50771752;36,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3617-01;BR052-1981;Oranjestraat;4941JR; Oranjestraat 30 Raamsdonksveer; Oranjestraat;30;;Oranjestraat 30;4941JR;52;1981;NL-0834-810052;Beschikking;Bouwvergunning Beschikking Verbouwen woning  Oranjestraat 30 4941JR Raamsdonksveer 27-5-1981;1981.05.27;Verbouwen woning;Bouwvergunning Verbouwen woning  Oranjestraat 30 4941JR Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Verbouwen woning;NL 0834;2010;K50771752;5,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3617-02;BR052-1981;Oranjestraat;4941JR; Oranjestraat 30 Raamsdonksveer; Oranjestraat;30;;Oranjestraat 30;4941JR;52;1981;NL-0834-810052;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Verbouwen woning  Oranjestraat 30 4941JR Raamsdonksveer 27-5-1981;1981.05.27;Verbouwen woning;Bouwvergunning Verbouwen woning  Oranjestraat 30 4941JR Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Verbouwen woning;NL 0834;2010;K50771752;6,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3618-01;BR054-1981;Bossen;4941JS;de Bossen 18 Raamsdonksveer;de Bossen;18;de;de Bossen 18;4941JS;54;1981;NL-0834-810054;Beschikking;Bouwvergunning Beschikking Vergroten woonkamer de Bossen 18 4941JS Raamsdonksveer 9-6-1981;1981.06.09;Vergroten woonkamer;Bouwvergunning Vergroten woonkamer de Bossen 18 4941JS Raamsdonksveer 9-6-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten woonkamer;NL 0834;2010;K50771752;4,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3618-02;BR054-1981;Bossen;4941JS;de Bossen 18 Raamsdonksveer;de Bossen;18;de;de Bossen 18;4941JS;54;1981;NL-0834-810054;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten woonkamer de Bossen 18 4941JS Raamsdonksveer 9-6-1981;1981.06.09;Vergroten woonkamer;Bouwvergunning Vergroten woonkamer de Bossen 18 4941JS Raamsdonksveer 9-6-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten woonkamer;NL 0834;2010;K50771752;25,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3618-03;BR054-1981;Bossen;4941JS;de Bossen 18 Raamsdonksveer;de Bossen;18;de;de Bossen 18;4941JS;54;1981;NL-0834-810054;Overige documenten;Bouwvergunning Overige documenten Vergroten woonkamer de Bossen 18 4941JS Raamsdonksveer 9-6-1981;1981.06.09;Vergroten woonkamer;Bouwvergunning Vergroten woonkamer de Bossen 18 4941JS Raamsdonksveer 9-6-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Vergroten woonkamer;NL 0834;2010;K50771752;4,0;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3619-01;BR055-1981;Brahmsstraat;4941AG; Brahmsstraat 8 Raamsdonksveer; Brahmsstraat;8;;Brahmsstraat 8;4941AG;55;1981;NL-0834-810055;Beschikking;Bouwvergunning Beschikking Oprichten zendantenne ten behoeve van radio - amateur  Brahmsstraat 8 4941AG Raamsdonksveer 9-6-1981;1981.06.09;Oprichten zendantenne ten behoeve van radio - amateur;Bouwvergunning Oprichten zendantenne ten behoeve van radio - amateur  Brahmsstraat 8 4941AG Raamsdonksveer 9-6-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Oprichten zendantenne ten behoeve van radio - amateur;NL 0834;2010;K50771752;4,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3619-02;BR055-1981;Brahmsstraat;4941AG; Brahmsstraat 8 Raamsdonksveer; Brahmsstraat;8;;Brahmsstraat 8;4941AG;55;1981;NL-0834-810055;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Oprichten zendantenne ten behoeve van radio - amateur  Brahmsstraat 8 4941AG Raamsdonksveer 9-6-1981;1981.06.09;Oprichten zendantenne ten behoeve van radio - amateur;Bouwvergunning Oprichten zendantenne ten behoeve van radio - amateur  Brahmsstraat 8 4941AG Raamsdonksveer 9-6-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Oprichten zendantenne ten behoeve van radio - amateur;NL 0834;2010;K50771752;1,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3619-03;BR055-1981;Brahmsstraat;4941AG; Brahmsstraat 8 Raamsdonksveer; Brahmsstraat;8;;Brahmsstraat 8;4941AG;55;1981;NL-0834-810055;Overige documenten;Bouwvergunning Overige documenten Oprichten zendantenne ten behoeve van radio - amateur  Brahmsstraat 8 4941AG Raamsdonksveer 9-6-1981;1981.06.09;Oprichten zendantenne ten behoeve van radio - amateur;Bouwvergunning Oprichten zendantenne ten behoeve van radio - amateur  Brahmsstraat 8 4941AG Raamsdonksveer 9-6-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Oprichten zendantenne ten behoeve van radio - amateur;NL 0834;2010;K50771752;1,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3620-01;BR056-1981;Molenstraat;4944AB; Molenstraat 35 Raamsdonk; Molenstraat;35;;Molenstraat 35;4944AB;56;1981;NL-0834-810056;Beschikking;Bouwvergunning Beschikking Gedeeltelijk vernieuwen woning  Molenstraat 35 4944AB Raamsdonk 9-6-1981;1981.06.09;Gedeeltelijk vernieuwen woning;Bouwvergunning Gedeeltelijk vernieuwen woning  Molenstraat 35 4944AB Raamsdonk 9-6-1981;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Gedeeltelijk vernieuwen woning;NL 0834;2010;K50771752;5,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3620-02;BR056-1981;Molenstraat;4944AB; Molenstraat 35 Raamsdonk; Molenstraat;35;;Molenstraat 35;4944AB;56;1981;NL-0834-810056;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Gedeeltelijk vernieuwen woning  Molenstraat 35 4944AB Raamsdonk 9-6-1981;1981.06.09;Gedeeltelijk vernieuwen woning;Bouwvergunning Gedeeltelijk vernieuwen woning  Molenstraat 35 4944AB Raamsdonk 9-6-1981;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Gedeeltelijk vernieuwen woning;NL 0834;2010;K50771752;9,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3621-01;BR057-1981;Beatrixlaan;4941JJ; Beatrixlaan 44 Raamsdonksveer; Beatrixlaan;44;;Beatrixlaan 44;4941JJ;57;1981;NL-0834-810057;Beschikking;Bouwvergunning Beschikking Vergroten berging  Beatrixlaan 44 4941JJ Raamsdonksveer 27-5-1981;1981.05.27;Vergroten berging;Bouwvergunning Vergroten berging  Beatrixlaan 44 4941JJ Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Vergroten berging;NL 0834;2010;K50771752;4,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3621-02;BR057-1981;Beatrixlaan;4941JJ; Beatrixlaan 44 Raamsdonksveer; Beatrixlaan;44;;Beatrixlaan 44;4941JJ;57;1981;NL-0834-810057;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Vergroten berging  Beatrixlaan 44 4941JJ Raamsdonksveer 27-5-1981;1981.05.27;Vergroten berging;Bouwvergunning Vergroten berging  Beatrixlaan 44 4941JJ Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Vergroten berging;NL 0834;2010;K50771752;8,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3622-01;BR058-1981;Papeweer;4942AL; Papeweer 2 Raamsdonksveer; Papeweer;2;;Papeweer 2;4942AL;58;1981;NL-0834-810058;Beschikking;Bouwvergunning Beschikking Plaatsen erfafscheiding  Papeweer 2 4942AL Raamsdonksveer 27-5-1981;1981.05.27;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding  Papeweer 2 4942AL Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen erfafscheiding;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3622-02;BR058-1981;Papeweer;4942AL; Papeweer 2 Raamsdonksveer; Papeweer;2;;Papeweer 2;4942AL;58;1981;NL-0834-810058;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen erfafscheiding  Papeweer 2 4942AL Raamsdonksveer 27-5-1981;1981.05.27;Plaatsen erfafscheiding;Bouwvergunning Plaatsen erfafscheiding  Papeweer 2 4942AL Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen erfafscheiding;NL 0834;2010;K50771752;1,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
GDB-3623-01;BR059-1981;Krijgsmangeerde;4942AV;Burgemeester Krijgsmangeerde 47 Raamsdonksveer;Burgemeester Krijgsmangeerde;47;Burgemeester;Burgemeester Krijgsmangeerde 47;4942AV;59;1981;NL-0834-810059;Beschikking;Bouwvergunning Beschikking Plaatsen houten unitschool Burgemeester Krijgsmangeerde 47 4942AV Raamsdonksveer 27-5-1981;1981.05.27;Plaatsen houten unitschool;Bouwvergunning Plaatsen houten unitschool Burgemeester Krijgsmangeerde 47 4942AV Raamsdonksveer 27-5-1981;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen houten unitschool;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk 
