Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie
GDB-6457-01;G036-1932;Markt;4931BT;Markt 20 Geertruidenberg;Markt;20;;Markt;4931BT;36;1932;NL-0779-320036;Beschikking;Bouwvergunning beschikking plaatsen dubbele deuren Markt 20 Geertruidenberg 4-11-1932;1932.11.04;plaatsen dubbele deuren;Bouwvergunning  plaatsen dubbele deuren Markt 20 Geertruidenberg 4-11-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking plaatsen dubbele deuren;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6457-02;G036-1932;Markt;4931BT;Markt 20 Geertruidenberg;Markt;20;;Markt;4931BT;36;1932;NL-0779-320036;Tekening ( technisch );Bouwvergunning tekening ( technisch) plaatsen dubbele deuren Markt 20 Geertruidenberg 4-11-1932;1932.11.04;plaatsen dubbele deuren;Bouwvergunning  plaatsen dubbele deuren Markt 20 Geertruidenberg 4-11-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) plaatsen dubbele deuren;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6458-01;G037-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;37;1932;NL-0779-320037;Beschikking;Bouwvergunning beschikking plaatsen kolenbergplaats aan de Koestraat Geertruidenberg 11-11-1932;1932.11.11;plaatsen kolenbergplaats;Bouwvergunning  plaatsen kolenbergplaats aan de Koestraat Geertruidenberg 11-11-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking plaatsen kolenbergplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6458-02;G037-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;37;1932;NL-0779-320037;Tekening ( technisch );Bouwvergunning tekening technisch plaatsen kolenbergplaats aan de Koestraat Geertruidenberg 11-11-1932;1932.11.11;plaatsen kolenbergplaats;Bouwvergunning  plaatsen kolenbergplaats aan de Koestraat Geertruidenberg 11-11-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) plaatsen kolenbergplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6459-01;G038-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;38;1932;NL-0779-320038;Beschikking;Bouwvergunning beschikking bouw woonhuis Koestraat Geertruidenberg 11-11-1932 ;1932.11.11;bouw woonhuis;Bouwvergunning  bouw woonhuis Koestraat Geertruidenberg 11-11-1932 ;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouw woonhuis;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6459-02;G038-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;38;1932;NL-0779-320038;Tekening ( technisch );Bouwvergunning tekening (technisch) bouw woonhuis Koestraat Geertruidenberg 11-11-1932 ;1932.11.11;bouw woonhuis;Bouwvergunning  bouw woonhuis Koestraat Geertruidenberg 11-11-1932 ;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouw woonhuis;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6460-01;G039-1932;Koestraat;4931CT;Koestraat 78 Geertruidenberg;Koestraat;78;;Koestraat 78;4931CT;39;1932;NL-0779-320039;Beschikking;Bouwvergunning beschikking bouwen keuken Koestraat 78 Geeruidenberg 25-11-1932;1932.11.25;bouwen keuken;Bouwvergunning  bouwen keuken Koestraat 78 Geeruidenberg 25-11-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouwen keuken;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6460-02;G039-1932;Koestraat;4931CT;Koestraat 78 Geertruidenberg;Koestraat;78;;Koestraat 78;4931CT;39;1932;NL-0779-320039;Tekening ( technisch );Bouwvergunning tekening (technisch) bouwen keuken Koestraat 78 Geeruidenberg 25-11-1932;1932.11.25;bouwen keuken;Bouwvergunning  bouwen keuken Koestraat 78 Geeruidenberg 25-11-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouwen keuken;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6461-01;G040-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;40;1932;NL-0779-320040;Beschikking;Bouwvergunning beschikking bouw schuur Koestraat Geertruidenberg 2-12-1932;1932.12.02;bouw schuur;Bouwvergunning  bouw schuur Koestraat Geertruidenberg 2-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouw schuur;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6461-02;G040-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;40;1932;NL-0779-320040;Tekening ( technisch );Bouwvergunning tekening (technisch) bouw schuur Koestraat Geertruidenberg 2-12-1932;1932.12.02;bouw schuur;Bouwvergunning  bouw schuur Koestraat Geertruidenberg 2-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouw schuur;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6462-01;G041-1932;Zuidwal;;Zuidwal Geertruidenberg;Zuidwal;;;Zuidwal;;41;1932;NL-0779-320041;Beschikking;Bouwvergunning beschikking wijzigen voorgevel Zuidwal Geertruidenberg 2-12-1932;1932.12.02;wijzigen voorgevel;Bouwvergunning  wijzigen voorgevel Zuidwal Geertruidenberg 2-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking wijzigen voorgevel;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6462-02;G041-1932;Zuidwal;;Zuidwal Geertruidenberg;Zuidwal;;;Zuidwal;;41;1932;NL-0779-320041;Tekening ( technisch );Bouwvergunning tekening ( technisch) wijzigen voorgevel Zuidwal Geertruidenberg 2-12-1932;1932.12.02;wijzigen voorgevel;Bouwvergunning  wijzigen voorgevel Zuidwal Geertruidenberg 2-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) wijzigen voorgevel;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6463-01;G042-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;42;1932;NL-0779-320042;Beschikking;Bouwvergunning beschikking bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;1932.12.23;bouwen bergplaats;Bouwvergunning  bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouwen bergplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6463-02;G042-1932;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;42;1932;NL-0779-320042;Tekening ( technisch );Bouwvergunning tkeening (technisch) bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;1932.12.23;bouwen bergplaats;Bouwvergunning  bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouwen bergplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6464-01;G043-1932;Koestraat;4931CP;Koestraat 35 Geertruidenberg;Koestraat;35;;Koestraat 35;4931CP;43;1932;NL-0779-320043;Beschikking;Bouwvergunning beschikking bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;1932.12.23;bouwen bergplaats;Bouwvergunning  bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouwen bergplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6464-02;G043-1832;Koestraat;4931CP;Koestraat 35 Geertruidenberg;Koestraat;35;;Koestraat 35;4931CP;43;1932;NL-0779-320043;Tekening ( technisch );Bouwvergunning tekening (technisch) bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;1932.12.23;bouwen bergplaats;Bouwvergunning bouwen bergplaats Koestraat Geertruidenberg 23-12-1932;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouwen bergplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6607-01;G008-1939;Zuidwal;4931DC;Zuidwal 35  t/m 37 Geertruidenberg;Zuidwal;35 t/m 37;;Zuidwal 35 t/m 37;4931DC;8;1932;NL-0779-390008;Beschikking;Bouwvergunning beschikking bouwen woning Zuidwal 35 t/m 37 Geertruidenberg 31-03-1939;1939.03.31;bouwen woning;Bouwvergunning  bouwen woning Zuidwal 35 t/m 37 Geertruidenberg 31-03-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouwen woning;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6607-02;G008-1939;Zuidwal;4931DC;Zuidwal 35 t/m 37 Geertruidenberg;Zuidwal;35 t/m 37;;Zuidwal 35 t/m 37;4931DC;8;1932;NL-0779-390008;Tekening ( technisch );Bouwvergunning tekening (technisch) bouwen woning Zuidwal 35 t/m 37 Geertruidenberg 31-03-1939;1939.03.31;bouwen woning;Bouwvergunning  bouwen woning Zuidwal 35 t/m 37 Geertruidenberg 31-03-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouwen woning;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6608-01;G009-1939;Spoorhaven;;Spoorhaven Geertruidenberg;Spoorhaven;;;Spoorhaven;;9;1932;NL-0779-390009;Beschikking;Bouwvergunning beschikking inzake bouwen olie opslagplaats Spoorhaven Geertruidenberg 31-03-1939;1939.03.31;bouwen olie opslagplaats;Bouwvergunning  bouwen olie opslagplaats Spoorhaven Geertruidenberg 31-03-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouwen olie opslagplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6608-02;G009-1939;Spoorhaven;;Spoorhaven Geertruidenberg;Spoorhaven;;;Spoorhaven;;9;1932;NL-0779-390009;Tekening ( technisch );Bouwvergunning tekening (technisch) inzake bouwen olie opslagplaats Spoorhaven Geertruidenberg 31-03-1939;1939.03.31;bouwen olie opslagplaats;Bouwvergunning bouwen olie opslagplaats Spoorhaven Geertruidenberg 31-03-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouwen olie opslagplaats;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6609-01;G010-1939;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;10;1932;NL-0779-390010;Beschikking;Bouwvergunning beschikking aanbouw erker Keostraat Geertruidenberg 05-05-1939;1939.05.05;aanbouw erker;Bouwvergunning  aanbouw erker Keostraat Geertruidenberg 05-05-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking aanbouw erker;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6609-02;G010-1939;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;10;1932;NL-0779-390010;Tekening ( technisch );Bouwvergunning tekening (technisch) aanbouw erker Keostraat Geertruidenberg 05-05-1939;1939.05.05;aanbouw erker;Bouwvergunning  aanbouw erker Keostraat Geertruidenberg 05-05-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) aanbouw erker;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6610-01;G011-1939;Stationsweg;;Stationsweg 15 Geertruidenberg;Stationsweg;;;Stationsweg 15;;11;1932;NL-0779-390011;Beschikking;Bouwvergunning beschikking maken kelder Stationsweg 15 Geertruidenberg 06-06-1939;1939.06.06;maken kelder;Bouwvergunning  maken kelder Stationsweg 15 Geertruidenberg 06-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking maken kelder;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6610-02;G011-1939;Stationsweg;;Stationsweg 15 Geertruidenberg;Stationsweg;;;Stationsweg 15;;11;1932;NL-0779-390011;Tekening ( technisch );Bouwvergunning tekening (technisch) maken kelder Stationsweg 15 Geertruidenberg 06-06-1939;1939.06.06;maken kelder;Bouwvergunning   maken kelder Stationsweg 15 Geertruidenberg 06-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) maken kelder;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6611-01;G012-1939;Stationsweg;;Stationsweg 15 Geertruidenberg;Stationsweg;;;Stationsweg 15;;12;1932;NL-0779-390012;Beschikking;Bouwvergunning beschikking maken galezen afdak Stationsweg 15 Geertruidenberg 06-06-1939;1939.06.06;maken glazen afdak;Bouwvergunning  maken galezen afdak Stationsweg 15 Geertruidenberg 06-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking maken glazen afdak;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6612-01;G013-1939;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;13;1932;NL-0779-390013;Beschikking;Bouwvergunning beschikking wijzigen achtergevel Koestraat Geertruidenberg 30-06-1939;1939.06.30;wijzigen achtergevel;Bouwvergunning  wijzigen achtergevel Koestraat Geertruidenberg 30-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking wijzigen achtergevel;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6612-02;G013-1939;Koestraat;;Koestraat Geertruidenberg;Koestraat;;;Koestraat;;13;1932;NL-0779-390013;Tekening ( technisch );Bouwvergunning tekening ( technisch) wijzigen achtergevel Koestraat Geertruidenberg 30-06-1939;1939.06.30;wijzigen achtergevel;Bouwvergunning   wijzigen achtergevel Koestraat Geertruidenberg 30-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) wijzigen achtergevel;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6613-01;G014-1939;Zuidwal;;Zuidwal  Geertruidenberg;Zuidwal;;;Zuidwal;;14;1932;NL-0779-390014;Beschikking;Bouwvergunning beschikking bouwen woonhuis Zuidwal Geertruidenberg 30-06-1939;1939.06.30;bouwen woonhuis;Bouwvergunning  bouwen woonhuis Zuidwal Geertruidenberg 30-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouwen woonhuis;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6613-02;G014-1939;Zuidwal;;Zuidwal  Geertruidenberg;Zuidwal;;;Zuidwal;;14;1932;NL-0779-390014;Tekening ( technisch );Bouwvergunning tekening ( technisch) bouwen woonhuis Zuidwal Geertruidenberg 30-06-1939;1939.06.30;bouwen woonhuis;Bouwvergunning   bouwen woonhuis Zuidwal Geertruidenberg 30-06-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) bouwen woonhuis;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6614-01;G015-1939;Markt;;Markt 62 Geertruidenberg;Markt;;;Markt 62;;15;1932;NL-0779-390015;Beschikking;Bouwvergunning beschikking wijzigen winkelpui Markt 62 Geertruidenberg 31-07-1939;1939.07.31;wijzigen winkelpui;Bouwvergunning  wijzigen winkelpui Markt 62 Geertruidenberg 31-07-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking wijzigen winkelpui;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6614-02;G015-1939;Markt;;Markt 62 Geertruidenberg;Markt;;;Markt 62;;15;1932;NL-0779-390015;Tekening ( technisch );Bouwvergunning tekening (technisch) wijzigen winkelpui Markt 62 Geertruidenberg 31-07-1939;1939.07.31;wijzigen winkelpui;Bouwvergunning   wijzigen winkelpui Markt 62 Geertruidenberg 31-07-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekening ( technisch ) wijzigen winkelpui;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de architect;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
GDB-6615-01;G016-1939;Zuidwal;;Zuidwal 18 Geertruidenberg;Zuidwal;;;Zuidwal 18;;16;1932;NL-0779-390016;Beschikking;Bouwvergunning beschikking bouw opslagplaats Zuidwal 18 Geertruidenberg 27-10-1939;1939.10.27;bouw opslagloods;Bouwvergunning  bouw opslagplaats Zuidwal 18 Geertruidenberg 27-10-1939;Geertruidenberg;Gemeente Geertruidenberg;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking bouw opslagloods;NL 0779;2010;K50771752;;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.11.10;Record;Archief ;;;;
