Bestand   ;Bouwvergnr. (2);  ;Postcode;;Adres;Huisnr.;Voorvoegsl;;Postcode;Bvnr;Jaar;Zaaknummer;Tabnaam;Omschrijving ;Datum vergunning ;Omschrijving ;Omschrijving bouwvergunning, adres, huisnummer, plaatsnaam;Plaatsnaam;Gemeente;classificatiecode (5.1);Omschrijving classificatiecode ;Bron ;Omschrijving ;Gemeentecode;Bron classificatiecode ;KvK nummer;Omvang in MB;Bestandsformaat;;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;Aanmaakdatum bestand;Aggregatieniveau;Relatie ID;Checksum;Datum;Algoritme;Classificatie;;;;;
GDB-2257-02;BR644-1972;Raadhuisstraat;4944VE; Raadhuisstraat 7 Raamsdonk; Raadhuisstraat;7;;Raadhuisstraat 7;4944VE;644;1972;NL-0834-720644;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw stenen berging  Raadhuisstraat 7 4944VE Raamsdonk 20-9-1972;1972.09.20;Bouw stenen berging;Bouwvergunning Bouw stenen berging  Raadhuisstraat 7 4944VE Raamsdonk 20-9-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw stenen berging;NL 0834;2010;K50771752;3,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2258-01;BR645-1972;Bruijnenstraat;4944XA;Pastoor Bruijnenstraat 6 t/m 16 Raamsdonk;Pastoor Bruijnenstraat;6 t/m 16;Pastoor;Pastoor Bruijnenstraat 6 t/m 16;4944XA;645;1972;NL-0834-720645;Beschikking;Bouwvergunning Beschikking Bouw 6 woningen met garages Pastoor Bruijnenstraat 6 t/m 16  Raamsdonk 20-9-1972;1972.09.20;Bouw 6 woningen met garages;Bouwvergunning Bouw 6 woningen met garages Pastoor Bruijnenstraat 6 t/m 16  Raamsdonk 20-9-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 6 woningen met garages;NL 0834;2010;K50771752;5,6;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2258-02;BR645-1972;Bruijnenstraat;4944XA;Pastoor Bruijnenstraat 6 t/m 16 Raamsdonk;Pastoor Bruijnenstraat;6 t/m 16;Pastoor;Pastoor Bruijnenstraat 6 t/m 16;4944XA;645;1972;NL-0834-720645;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 6 woningen met garages Pastoor Bruijnenstraat 6 t/m 16  Raamsdonk 20-9-1972;1972.09.20;Bouw 6 woningen met garages;Bouwvergunning Bouw 6 woningen met garages Pastoor Bruijnenstraat 6 t/m 16  Raamsdonk 20-9-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 6 woningen met garages;NL 0834;2010;K50771752;101,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2258-03;BR645-1972;Bruijnenstraat;4944XA;Pastoor Bruijnenstraat 6 t/m 16 Raamsdonk;Pastoor Bruijnenstraat;6 t/m 16;Pastoor;Pastoor Bruijnenstraat 6 t/m 16;4944XA;645;1972;NL-0834-720645;Overige documenten;Bouwvergunning Overige documenten Bouw 6 woningen met garages Pastoor Bruijnenstraat 6 t/m 16  Raamsdonk 20-9-1972;1972.09.20;Bouw 6 woningen met garages;Bouwvergunning Bouw 6 woningen met garages Pastoor Bruijnenstraat 6 t/m 16  Raamsdonk 20-9-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Overige documenten Bouw 6 woningen met garages;NL 0834;2010;K50771752;23,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2259-01;BR647-1972;Valeriaanstraat;4941BP; Valeriaanstraat 7 Raamsdonksveer; Valeriaanstraat;7;;Valeriaanstraat 7;4941BP;648;1972;NL-0834-720648;Beschikking;Bouwvergunning Beschikking Bouw serre  Valeriaanstraat 7 4941BP Raamsdonksveer 20-9-1972;1972.09.20;Bouw serre;Bouwvergunning Bouw serre  Valeriaanstraat 7 4941BP Raamsdonksveer 20-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw serre;NL 0834;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2259-02;BR647-1972;Valeriaanstraat;4941BP; Valeriaanstraat 7 Raamsdonksveer; Valeriaanstraat;7;;Valeriaanstraat 7;4941BP;648;1972;NL-0834-720648;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw serre  Valeriaanstraat 7 4941BP Raamsdonksveer 20-9-1972;1972.09.20;Bouw serre;Bouwvergunning Bouw serre  Valeriaanstraat 7 4941BP Raamsdonksveer 20-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw serre;NL 0834;2010;K50771752;14,3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2260-01;BR651-1972;Oomestraat;4944AM;Cornelis Oomestraat 20 Raamsdonk;Cornelis Oomestraat;20;Cornelis;Cornelis Oomestraat 20;4944AM;651;1972;NL-0834-720651;Beschikking;Bouwvergunning Beschikking Bouw garage Cornelis Oomestraat 20 4944AM Raamsdonk 27-9-1972;1972.09.27;Bouw garage;Bouwvergunning Bouw garage Cornelis Oomestraat 20 4944AM Raamsdonk 27-9-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2260-02;BR651-1972;Oomestraat;4944AM;Cornelis Oomestraat 20 Raamsdonk;Cornelis Oomestraat;20;Cornelis;Cornelis Oomestraat 20;4944AM;651;1972;NL-0834-720651;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage Cornelis Oomestraat 20 4944AM Raamsdonk 27-9-1972;1972.09.27;Bouw garage;Bouwvergunning Bouw garage Cornelis Oomestraat 20 4944AM Raamsdonk 27-9-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;21,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2261-01;BR653-1972;Hooipolder;; Hooipolder  Raamsdonksveer; Hooipolder;;;Hooipolder;;653;1972;NL-0834-720653;Beschikking;Bouwvergunning Beschikking Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;1972.09.27;Bouw 10 kV - station type T1;Bouwvergunning Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 10 kV - station type T1;NL 0834;2010;K50771752;4,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2261-02;BR653-1972;Hooipolder;; Hooipolder  Raamsdonksveer; Hooipolder;;;Hooipolder;;653;1972;NL-0834-720653;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;1972.09.27;Bouw 10 kV - station type T1;Bouwvergunning Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 10 kV - station type T1;NL 0834;2010;K50771752;30,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2262-01;BR654-1972;Hooipolder;; Hooipolder  Raamsdonksveer; Hooipolder;;;Hooipolder;;654;1972;NL-0834-720654;Beschikking;Bouwvergunning Beschikking Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;1972.09.27;Bouw 10 kV - station type T1;Bouwvergunning Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw 10 kV - station type T1;NL 0834;2010;K50771752;3,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2262-02;BR654-1972;Hooipolder;; Hooipolder  Raamsdonksveer; Hooipolder;;;Hooipolder;;654;1972;NL-0834-720654;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;1972.09.27;Bouw 10 kV - station type T1;Bouwvergunning Bouw 10 kV - station type T1  Hooipolder   Raamsdonksveer 27-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw 10 kV - station type T1;NL 0834;2010;K50771752;17,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2263-01;BR668-1972;Wilhelminalaan;4941GK; Wilhelminalaan 116 Raamsdonksveer; Wilhelminalaan;116;;Wilhelminalaan 116;4941GK;668;1972;NL-0834-720668;Beschikking;Bouwvergunning beschikking  bouw bloemenkas Wilhelminlaan 116 4941 GK Raamsdonksveer;1972.09.27;Bouw bloemenkas;Bouwvergunning bouw bloemenkas Wilhelminlaan 116 4941 GK Raamsdonksver 27-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bloemenkas;NL 0834;2010;K50771752;1,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2263-02;BR668-1972;Wilhelminalaan;4941GK; Wilhelminalaan 116 Raamsdonksveer; Wilhelminalaan;116;;Wilhelminalaan 116;4941GK;668;1972;NL-0834-720668;Tekening ( technisch );Bouwvergunning tekening (technisch)  bouw bloemenkas Wilhelminlaan 116 4941 GK Raamsdonksveer;1972.09.28;Bouw bloemenkas;Bouwvergunning bouw bloemenkas Wilhelminlaan 116 4941 GK Raamsdonksver 27-9-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bloemenkas;NL 0834;2010;K50771752;10,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2264-01;BR693-1972;Koningstraat;4941GT; Koningstraat 15 Raamsdonksveer; Koningstraat;15;;Koningstraat 15;4941GT;693;1972;NL-0834-720693;Beschikking;Bouwvergunning Beschikking Plaatsen voordeur in voorgevel woning  Koningstraat 15 4941GT Raamsdonksveer 28-10-1972;1972.10.28;Plaatsen voordeur in voorgevel woning;Bouwvergunning Plaatsen voordeur in voorgevel woning  Koningstraat 15 4941GT Raamsdonksveer 28-10-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Plaatsen voordeur in voorgevel woning;NL 0834;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2264-02;BR693-1972;Koningstraat;4941GT; Koningstraat 15 Raamsdonksveer; Koningstraat;15;;Koningstraat 15;4941GT;693;1972;NL-0834-720693;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Plaatsen voordeur in voorgevel woning  Koningstraat 15 4941GT Raamsdonksveer 28-10-1972;1972.10.28;Plaatsen voordeur in voorgevel woning;Bouwvergunning Plaatsen voordeur in voorgevel woning  Koningstraat 15 4941GT Raamsdonksveer 28-10-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Plaatsen voordeur in voorgevel woning;NL 0834;2010;K50771752;5,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2265-01;BR699-1972;Landonk;4941BN; Landonk 42 Raamsdonksveer; Landonk;42;;Landonk 42;4941BN;699;1972;NL-0834-720699;Beschikking;Bouwvergunning Beschikking Bouw bijkeuken  Landonk 42 4941BN Raamsdonksveer 18-10-1972;1972.10.18;Bouw bijkeuken;Bouwvergunning Bouw bijkeuken  Landonk 42 4941BN Raamsdonksveer 18-10-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw bijkeuken;NL 0834;2010;K50771752;3;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2265-02;BR699-1972;Landonk;4941BN; Landonk 42 Raamsdonksveer; Landonk;42;;Landonk 42;4941BN;699;1972;NL-0834-720699;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw bijkeuken  Landonk 42 4941BN Raamsdonksveer 18-10-1972;1972.10.18;Bouw bijkeuken;Bouwvergunning Bouw bijkeuken  Landonk 42 4941BN Raamsdonksveer 18-10-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw bijkeuken;NL 0834;2010;K50771752;15,4;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2266-01;BR700-1972;Julianalaan;4941JC; Julianalaan 79 Raamsdonksveer; Julianalaan;79;;Julianalaan 79;4941JC;700;1972;NL-0834-720700;Beschikking;Bouwvergunning Beschikking Aanbrengen erker aan voorgevel  Julianalaan 79 4941JC Raamsdonksveer 18-10-1972;1972.10.18;Aanbrengen erker aan voorgevel;Bouwvergunning Aanbrengen erker aan voorgevel  Julianalaan 79 4941JC Raamsdonksveer 18-10-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Aanbrengen erker aan voorgevel;NL 0834;2010;K50771752;2,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2266-02;BR700-1972;Julianalaan;4941JC; Julianalaan 79 Raamsdonksveer; Julianalaan;79;;Julianalaan 79;4941JC;700;1972;NL-0834-720700;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Aanbrengen erker aan voorgevel  Julianalaan 79 4941JC Raamsdonksveer 18-10-1972;1972.10.18;Aanbrengen erker aan voorgevel;Bouwvergunning Aanbrengen erker aan voorgevel  Julianalaan 79 4941JC Raamsdonksveer 18-10-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Aanbrengen erker aan voorgevel;NL 0834;2010;K50771752;13,5;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2267-01;BR706-1972;Raadhuisstraat;4944VJ; Raadhuisstraat 50 Raamsdonk; Raadhuisstraat;50;;Raadhuisstraat 50;4944VJ;706;1972;NL-0834-720706;Beschikking;Bouwvergunning Beschikking Bouw garage  Raadhuisstraat 50 4944VJ Raamsdonk 25-10-1972;1972.10.25;Bouw garage;Bouwvergunning Bouw garage  Raadhuisstraat 50 4944VJ Raamsdonk 25-10-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage;NL 0834;2010;K50771752;2,7;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2267-02;BR706-1972;Raadhuisstraat;4944VJ; Raadhuisstraat 50 Raamsdonk; Raadhuisstraat;50;;Raadhuisstraat 50;4944VJ;706;1972;NL-0834-720706;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage  Raadhuisstraat 50 4944VJ Raamsdonk 25-10-1972;1972.10.25;Bouw garage;Bouwvergunning Bouw garage  Raadhuisstraat 50 4944VJ Raamsdonk 25-10-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage;NL 0834;2010;K50771752;10;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2268-01;BR716-1972;Oosterhoutseweg;4941WX; Oosterhoutseweg 1 Raamsdonksveer; Oosterhoutseweg;1;;Oosterhoutseweg 1;4941WX;716;1972;NL-0834-720716;Beschikking;Bouwvergunning Beschikking Bouw stenen garage - berging  Oosterhoutseweg 1 4941WX Raamsdonksveer 1-11-1972;1972.11.01;Bouw stenen garage - berging;Bouwvergunning Bouw stenen garage - berging  Oosterhoutseweg 1 4941WX Raamsdonksveer 1-11-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw stenen garage - berging;NL 0834;2010;K50771752;2,8;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2268-02;BR716-1972;Oosterhoutseweg;4941WX; Oosterhoutseweg 1 Raamsdonksveer; Oosterhoutseweg;1;;Oosterhoutseweg 1;4941WX;716;1972;NL-0834-720716;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw stenen garage - berging  Oosterhoutseweg 1 4941WX Raamsdonksveer 1-11-1972;1972.11.01;Bouw stenen garage - berging;Bouwvergunning Bouw stenen garage - berging  Oosterhoutseweg 1 4941WX Raamsdonksveer 1-11-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw stenen garage - berging;NL 0834;2010;K50771752;9,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2269-01;BR728-1972;Oomestraat;4944AM;Cornelis Oomestraat 24 Raamsdonk;Cornelis Oomestraat;24;Cornelis;Cornelis Oomestraat 24;4944AM;728;1972;NL-0834-720728;Beschikking;Bouwvergunning Beschikking Bouw garage in betonplaten Cornelis Oomestraat 24 4944AM Raamsdonk 1-11-1972;1972.11.01;Bouw garage in betonplaten;Bouwvergunning Bouw garage in betonplaten Cornelis Oomestraat 24 4944AM Raamsdonk 1-11-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw garage in betonplaten;NL 0834;2010;K50771752;2,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2269-02;BR728-1972;Oomestraat;4944AM;Cornelis Oomestraat 24 Raamsdonk;Cornelis Oomestraat;24;Cornelis;Cornelis Oomestraat 24;4944AM;728;1972;NL-0834-720728;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw garage in betonplaten Cornelis Oomestraat 24 4944AM Raamsdonk 1-11-1972;1972.11.01;Bouw garage in betonplaten;Bouwvergunning Bouw garage in betonplaten Cornelis Oomestraat 24 4944AM Raamsdonk 1-11-1972;Raamsdonk;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw garage in betonplaten;NL 0834;2010;K50771752;24,9;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2270-01;BR732-1972;Debussylaan;4941WD; Debussylaan 2 Raamsdonksveer; Debussylaan;2;;Debussylaan 2;4941WD;732;1972;NL-0834-720732;Beschikking;Bouwvergunning Beschikking Bouw overdekt terras  Debussylaan 2 4941WD Raamsdonksveer 1-11-1972;1972.11.01;Bouw overdekt terras;Bouwvergunning Bouw overdekt terras  Debussylaan 2 4941WD Raamsdonksveer 1-11-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw overdekt terras;NL 0834;2010;K50771752;3,1;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2270-02;BR732-1972;Debussylaan;4941WD; Debussylaan 2 Raamsdonksveer; Debussylaan;2;;Debussylaan 2;4941WD;732;1972;NL-0834-720732;Tekening ( technisch );Bouwvergunning Tekening ( technisch ) Bouw overdekt terras  Debussylaan 2 4941WD Raamsdonksveer 1-11-1972;1972.11.01;Bouw overdekt terras;Bouwvergunning Bouw overdekt terras  Debussylaan 2 4941WD Raamsdonksveer 1-11-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Tekeningen Bouw overdekt terras;NL 0834;2010;K50771752;13,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;auteursrechtelijk beschermd wegens rechten van de Architect;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
GDB-2271-01;BR736-1975;Potterstraat;4941ZP;Paulus Potterstraat 1 Raamsdonksveer;Paulus Potterstraat;1;Paulus;Paulus Potterstraat 1;4941ZP;736;1972;NL-0834-720736;Beschikking;Bouwvergunning Beschikking Bouw woonhuis annex kantoor en expeditieloods Paulus Potterstraat 1 4941ZP Raamsdonksveer 1-11-1972;1972.11.01;Bouw woonhuis annex kantoor en expeditieloods;Bouwvergunning Bouw woonhuis annex kantoor en expeditieloods Paulus Potterstraat 1 4941ZP Raamsdonksveer 1-11-1972;Raamsdonksveer;Gemeente Raamsdonk;-1.733.21;Bouw van woningen en gebouwen;basisarchiefcode;Beschikking Bouw woonhuis annex kantoor en expeditieloods;NL 0834;2010;K50771752;9,2;pdf;dut;Datum vergunning;Bouw-en woningtoezicht;Hierarchisch;Gemeente;Organisatie;Verlenen van bouwvergunningen;Vrij te gebruiken;Openbaar;Integer;Enkelvoudig;2015.12.21;Record;Archief ;;;;Niet vertrouwelijk ;;;;;
