DossierId;Naam;Gebruiksrechten_OmschrijvingVoorwaarden;Gebruiksrechten_DatumOfPeriode;Vertrouwelijkheid_ClassificatieNiveau;Vertrouwelijkheid_DatumOfPeriode;Openbaarheid_OmschrijvingBeperkingen;Openbaarheid_DatumOfPeriode;Bestand_Vorm_Redactiegenre;Bestand_Formaat_Bestandsnaam;Bestand_Formaat_BestandsOmvang;Bestand_Formaat_BestandsFormaat;Bestand_Formaat_FysiekeIntegriteit_Algoritme;Bestand_Formaat_FysiekeIntegriteit_Waarde;Bestand_Formaat_FysiekeIntegriteit_DatumEnTijd;Bestand_Formaat_DatumAanmaak
NL-0784-BV000018415;het bouwen van een vrijstaande vervangende nieuwbouw woning Versterstraat 19 05-08-2003;Vrij te gebruiken;05-08-2003;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000098204.pdf;26766786;fmt/18;sha256;44212eb970b158ae81243531771ec643ca76f9549c31b93914b2a4c2fc12569b;23-9-2015 11:53;22-02-2013
NL-0784-BV000018735;het vergroten van de woning. Schoolstraat 53 14-12-2004;Vrij te gebruiken;14-12-2004;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000100933.pdf;1096094;fmt/18;sha256;857d9f8bc02260c69f560aaeb9ba67609c509ddca30df39649048ec77568797d;23-9-2015 14:03;07-03-2013
NL-0784-BV000018735;het vergroten van de woning. Schoolstraat 53 14-12-2004;Vrij te gebruiken;14-12-2004;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000100934.pdf;1884962;fmt/18;sha256;cc4b23003f009de9c2d273f6b53580fdff15c9505c957335c85911de2f365310;23-9-2015 14:03;07-03-2013
NL-0784-BV000018735;het vergroten van de woning. Schoolstraat 53 14-12-2004;Beschermd wegens rechten architect;14-12-2004;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000100935.pdf;3689991;fmt/18;sha256;0893332f2d1c3954b7759da90b9ad15f1ee459c7513f8c6414c1db165da6429e;23-9-2015 14:03;07-03-2013
NL-0784-BV000018735;het vergroten van de woning. Schoolstraat 53 14-12-2004;Beschermd wegens rechten architect;14-12-2004;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000100936.pdf;3289783;fmt/18;sha256;3f71c514e05c0a4028250c1eaa459ac5600f6c9470d69fa73526af7b2231da80;23-9-2015 14:03;07-03-2013
NL-0784-BV000018735;het vergroten van de woning. Schoolstraat 53 14-12-2004;Vrij te gebruiken;14-12-2004;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000100937.pdf;3466254;fmt/18;sha256;c75842c3b19f8a87ee7954faabe30c54cd3e027927609663b0a08e0ceb17183b;23-9-2015 14:03;07-03-2013
NL-0784-BV000018735;het vergroten van de woning. Schoolstraat 53 14-12-2004;Vrij te gebruiken;14-12-2004;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000100938.pdf;1404827;fmt/18;sha256;5c222eda51faf04d6af797af7c307f8e2533615217baca49e58f8933de2c74da;23-9-2015 14:03;07-03-2013
NL-0784-BV000020227;het slopen van een stal en berging Broekdijk 48 05-04-2005;Vrij te gebruiken;05-04-2005;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000104375.pdf;1345274;fmt/18;sha256;90124fcc5f8c15b5b53ff8ef4e10d72b0282e73e764f0cd9909d81e0d3ac75d4;23-9-2015 15:45;02-04-2013
NL-0784-BV000020227;het slopen van een stal en berging Broekdijk 48 05-04-2005;Vrij te gebruiken;05-04-2005;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000104376.pdf;2644248;fmt/18;sha256;d5c81275c8a0cb07a38c781b4c696cb40405bd0a14272933c7faeb384f094f06;23-9-2015 15:45;02-04-2013
NL-0784-BV000020227;het slopen van een stal en berging Broekdijk 48 05-04-2005;Vrij te gebruiken;05-04-2005;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000104377.pdf;7285363;fmt/18;sha256;471185f81e512bac7a3765746b1a9568146288b206b336667ef0b06be52336b7;23-9-2015 15:45;02-04-2013
NL-0784-BV000020203;het plaatsen van een bedrijfslogo Stationsplein 5 06-06-2006;Vrij te gebruiken;06-06-2006;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000106721.pdf;548725;fmt/18;sha256;d47ac60933d86a259ecc9459ccc0a48e0331f5106031c5c1ff36ca689c2c702e;24-9-2015 10:47;19-04-2013
NL-0784-BV000020203;het plaatsen van een bedrijfslogo Stationsplein 5 06-06-2006;Vrij te gebruiken;06-06-2006;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000106722.pdf;511658;fmt/18;sha256;275d91243c4b40ff42a1b6e3462e4e2d093513d90f45a03aa7c57dbbec848319;24-9-2015 10:47;19-04-2013
NL-0784-BV000020203;het plaatsen van een bedrijfslogo Stationsplein 5 06-06-2006;Vrij te gebruiken;06-06-2006;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000106723.pdf;680605;fmt/18;sha256;b1bab7e91d52670d130fa431adbf461cdd83f7b7472a7ed4ad5a0322ea00a8fb;24-9-2015 10:47;19-04-2013
NL-0784-BV000019553;het plaatsen van een carport Wilhelmina Druckerstraat 1 29-05-2007;Vrij te gebruiken;29-05-2007;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000107274.pdf;649678;fmt/18;sha256;df3e546189cad9f807ff43d5c67dbdac86f2711c86a44c14521284e76bf2b465;24-9-2015 11:02;23-04-2013
NL-0784-BV000019553;het plaatsen van een carport Wilhelmina Druckerstraat 1 29-05-2007;Vrij te gebruiken;29-05-2007;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000107275.pdf;2347469;fmt/18;sha256;8e899f97415aae75f4163a9c4175e3200dbb4f599a10b22bfb0a82f29c607e55;24-9-2015 11:02;23-04-2013
NL-0784-BV000019553;het plaatsen van een carport Wilhelmina Druckerstraat 1 29-05-2007;Beschermd wegens rechten architect;29-05-2007;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000107276.pdf;1507169;fmt/18;sha256;31a10e387b63f5a6a3057b15c30f8eb0d440b0641975d0d95fb05a592f0e9945;24-9-2015 11:02;23-04-2013
NL-0784-BV000019553;het plaatsen van een carport Wilhelmina Druckerstraat 1 29-05-2007;Vrij te gebruiken;29-05-2007;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000107277.pdf;6976457;fmt/18;sha256;c4bb3287b9f990f8fcf1541ef0cb0d13be42ef36b5e9edbb9771ccdb71d15493;24-9-2015 11:02;23-04-2013
NL-0784-BV000019553;het plaatsen van een carport Wilhelmina Druckerstraat 1 29-05-2007;Beschermd wegens rechten architect;29-05-2007;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000107278.pdf;2146933;fmt/18;sha256;76591dc30c9b80c757230a60242fc103f7f22b6a957a841e6ced3589402a0154;24-9-2015 11:02;23-04-2013
NL-0784-BV000019553;het plaatsen van een carport Wilhelmina Druckerstraat 1 29-05-2007;Vrij te gebruiken;29-05-2007;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000107279.pdf;373005;fmt/18;sha256;86cfb3074cd658273b7b1625aa97a8a4bc38378ac2c36d349b54d31dc494c84f;24-9-2015 11:02;23-04-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Vrij te gebruiken;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000109627.pdf;2167246;fmt/18;sha256;9cbde5f857df6ebf77053f1ad09f3ebfb8e389383b01fb19e5819e0450f821be;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Vrij te gebruiken;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000109628.pdf;2855445;fmt/18;sha256;652a0d463d313dd0c05ffba03b45fa64fc588e0f2619694f4ac6b80fa260112f;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Beschermd wegens rechten architect;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000109629.pdf;5615883;fmt/18;sha256;b19828a7b8913f6a46dd2b71259c790b861e7b6c3df37f7206e309dac75b42d7;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Beschermd wegens rechten architect;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000109630.pdf;6925606;fmt/18;sha256;3ff8248d94370a3baab8d180d9eb4143a391ce21e3ec4c56a9f15d5999d3b30b;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Vrij te gebruiken;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000109631.pdf;18384525;fmt/18;sha256;5e6d5b4c1b35f795fa11d388642cdeac4269237eef887448c20bbd732823e802;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Beschermd wegens rechten architect;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000109632.pdf;4144502;fmt/18;sha256;8a8643934c7872e06b2e25f86762eda9d01c6a88f7ab846a2bfc337c65be78ab;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Beschermd wegens rechten architect;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000109633.pdf;3107350;fmt/18;sha256;161f5fc610aea4668efa60f193f4a1d191f90c27ccd084fbb412513b97ecbd58;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Beschermd wegens rechten architect;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000109634.pdf;4328899;fmt/18;sha256;85dfa404ca685d5df98cce05830176fc24b59ea86958b97b632635eed27285d3;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Beschermd wegens rechten architect;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000109635.pdf;2184891;fmt/18;sha256;234ac9f44171e761b921a097e75d9954935c10f63dac688cde1c56597174cc3d;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Vrij te gebruiken;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Rapport;B000109636.pdf;6856856;fmt/18;sha256;4cb599ba8eed799d50be4fcdb20a8b4b7cacf4b407bcbeaba853f1a4ac5ca119;24-9-2015 12:02;06-05-2013
NL-0784-BV000020551;het bouwen van een woning A. Weteringsstraat 28 08-07-2008;Vrij te gebruiken;08-07-2008;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000109637.pdf;30452719;fmt/18;sha256;4f287c3aed1b6b0ccdd1cdf0f897955d77ae7779583907837951469a45cc728e;24-9-2015 12:02;06-05-2013
NL-0784-BV000020938;het uitbreiden van de woning middels een verdieping op de garage Wethouder van den Wildenbergstraat 30 28-04-2009;Vrij te gebruiken;28-04-2009;Niet vertrouwelijk;28-08-2018;Openbaar;;Vergunning;B000111600.pdf;1845500;fmt/18;sha256;ce5380be23b5f2a6718a289e93abacf0e4b73975a9fc93fddab2b3ab46e1cad3;29-9-2015 12:52;04-05-2013
NL-0784-BV000020938;het uitbreiden van de woning middels een verdieping op de garage Wethouder van den Wildenbergstraat 30 28-04-2009;Vrij te gebruiken;28-04-2009;Niet vertrouwelijk;28-08-2018;Openbaar;;Aanvraag;B000111601.pdf;2567587;fmt/18;sha256;dac18bc53eddccf057d2e7be710d77c52aa8b93bd8365ecc1be095a37d269fd6;29-9-2015 12:52;04-05-2013
NL-0784-BV000020938;het uitbreiden van de woning middels een verdieping op de garage Wethouder van den Wildenbergstraat 30 28-04-2009;Beschermd wegens rechten architect;28-04-2009;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000111602.pdf;4956567;fmt/18;sha256;ed0e6c2b77cbe54bd80e2fe1054e51cfc8c443c58975b76de5346a412cec1316;29-9-2015 12:52;04-05-2013
NL-0784-BV000020938;het uitbreiden van de woning middels een verdieping op de garage Wethouder van den Wildenbergstraat 30 28-04-2009;Beschermd wegens rechten architect;28-04-2009;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000111603.pdf;2492313;fmt/18;sha256;56a82a1db3c86cbbae9c3f37b6f311a477dac28e07074a6793a8d9c3d894809c;29-9-2015 12:52;04-05-2013
NL-0784-BV000020938;het uitbreiden van de woning middels een verdieping op de garage Wethouder van den Wildenbergstraat 30 28-04-2009;Beschermd wegens rechten architect;28-04-2009;Niet vertrouwelijk;28-08-2018;Openbaar;;Tekening (technisch);B000111604.pdf;377485;fmt/18;sha256;0dd064b20bc9d6125f570bbb1334d718ebd4c831aed464ecf6f41dc5d3ff0d6b;29-9-2015 12:52;04-05-2013
NL-0784-BV000020938;het uitbreiden van de woning middels een verdieping op de garage Wethouder van den Wildenbergstraat 30 28-04-2009;Vrij te gebruiken;28-04-2009;Niet vertrouwelijk;28-08-2018;Openbaar;;Berekening;B000111605.pdf;2895353;fmt/18;sha256;b20e6c7f76d6324e05d0e826569d0b6672e3586db9995f2f2e823d05a98d59e9;29-9-2015 12:52;04-05-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Vrij te gebruiken;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Vergunning;B000113381.pdf;1599896;fmt/18;sha256;7f48d8f69aa67adb0c6fb99a31050ee3d09f817ee6f31744dee462acbb5a3fb8;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Vrij te gebruiken;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Aanvraag;B000113382.pdf;1875073;fmt/18;sha256;c7278d79be7cc59328b627dbf20554d9aaf76476033b5d38547847bdb4821950;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Beschermd wegens rechten architect;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Tekening (technisch);B000113383.pdf;2138634;fmt/18;sha256;6f25ea3f1757945f3aa8b11f84baa090121b3f43e0bc1cd36511092a2a432696;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Vrij te gebruiken;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Berekening;B000113384.pdf;19633902;fmt/18;sha256;5060c6a669ade33eb2dee06383b968c659032442d540116c81319806e9bc54aa;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Beschermd wegens rechten architect;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Tekening (technisch);B000113385.pdf;6859500;fmt/18;sha256;19b240e0753d8557c2458f3f6f8122a0c8f014c0d60d375afeb33b367f26fbe2;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Beschermd wegens rechten architect;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Tekening (technisch);B000113386.pdf;8707487;fmt/18;sha256;3313737cfa1f74f5c133d7ad8bb5635b4f90d12de3d2f82f9c7c7513268be851;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Vrij te gebruiken;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Rapport;B000113387.pdf;62042024;fmt/18;sha256;656579f7ec982c67b0325fb0ebdde8e7bc243037df8ea0c5e89b4e0d2d260c22;29-9-2015 13:47;04-06-2013
NL-0784-BV000021255;het plaatsen van kantoor-werkplaatsunits en 7 opslagcontainers met een instandhoudingstermijn van m Rijksweg 121 14-04-2010;Vrij te gebruiken;14-04-2010;Geheim;14-04-2010;Beperkt openbaar;28-08-2118;Berekening;B000113388.pdf;2662295;fmt/18;sha256;340a490e908a191f8d8800c6ad8ca9360017f9393a608a577cee7e829da40c04;29-9-2015 13:47;04-06-2013
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Vrij te gebruiken;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Vergunning;B000114804.pdf;782727;fmt/18;sha256;8dab46a669ed994a7a1a4445b533b39792b93910b2e1191e6c06e205bec66db2;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Vrij te gebruiken;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Vergunning;B000114805.pdf;1590053;fmt/18;sha256;dbb39d6b2550f9d6b911937f76e4067e29d20ec5b4c13694f420d2407b55e9c8;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114806.pdf;7986279;fmt/18;sha256;2430cec230c75b14ad9517ba2861b8e28d469e3c6fe2ccf47a7e97ac22272cd3;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114807.pdf;7923127;fmt/18;sha256;221eeeeba8bd880b73c44e23cc6638712506106b050dfb50048c28ca3d98f0ad;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114808.pdf;7738650;fmt/18;sha256;0b517d6bc6ca35f03050bd82368ee3a733b3ca885b249f9797c0b44ce09ff7e6;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114809.pdf;7841215;fmt/18;sha256;9a1286ae328e918fdc78ecbc50f7cd9dbb0a791e7eedddbb2d59898023e346b3;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114810.pdf;7363480;fmt/18;sha256;1817afa23c95e86a9fbcda8ab893f5ec7d4d1d0e73970c0cffd56ffefb7f7e2b;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114811.pdf;7471023;fmt/18;sha256;15f289be73df4f046fb1912cbc22d2592906ceee6a75c080d5cac38fa074c45f;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114812.pdf;7142704;fmt/18;sha256;e88060fa5351d9d0263c752e4205d681b52b667e3573f7af849e23251e8155f4;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114813.pdf;8179723;fmt/18;sha256;a14b0ea0c577751a2523e2881509ee7dcc8413956a5b40138d0c560bc8228a79;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114814.pdf;7047514;fmt/18;sha256;9b442dff00f91f0f391c509e7cb054ab53f6ca71e3f48391d0af17240f193734;29-9-2015 14:23;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114815.pdf;8292118;fmt/18;sha256;d12991468ef1f9354771f0d7975f554d0f229af569ac06c8c896eb38c65e78d7;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114816.pdf;8303811;fmt/18;sha256;f4e9b642c85fa3b4ffd87f94a3cd79ed2869feec9a5a1e13e1732b358bc157f1;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114817.pdf;8174349;fmt/18;sha256;5cfda51a28bea9d344228d87f149ed524d1013a4cc6b3477ab14233cb0de3256;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114818.pdf;8005940;fmt/18;sha256;3ff5005f2832683dcfabf7dc88e1b345c80de216883fa656f002e93ed1abe003;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114819.pdf;8056546;fmt/18;sha256;caa5230c3bcdb4307a128b443fbdc1c54d79ca2e3f590a923a650afcfb94fa2c;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114820.pdf;8027828;fmt/18;sha256;582e4a7db9da4b0ad56311de1a32421cadba97aef7381af93666066e97cea5a6;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114821.pdf;8185944;fmt/18;sha256;1cab8432f8e3c611a4977a83bda917c92e011fa553790a6c42a8e3687833e71c;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114822.pdf;7098452;fmt/18;sha256;6981465625ad926c53a04134d5f8fcd711308bc4f5a41d58b078c684bfb5d80b;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114823.pdf;7727964;fmt/18;sha256;3654068be4d6cce24db8d5c0a2f174356a692c2deb8db014249f4faaf3842617;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114824.pdf;8375952;fmt/18;sha256;5e6430ab302db3389315e82b09bcaddfafecea4015afa6df6afe42970f646d74;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114825.pdf;7107127;fmt/18;sha256;04bf45ebb179a83650b57b98d5db9432df900f4b30095d04c48bd9378442931c;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114826.pdf;6807954;fmt/18;sha256;721d03278c74ce5ff501384736ae47558ebd95fd8656894ab2a2e0fd76e52a2c;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114827.pdf;9233401;fmt/18;sha256;21a6b8e77213f21a7caf7de83a598e205000c4b020e1697d2648ee05a300db3d;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114828.pdf;8771957;fmt/18;sha256;4d081fa64f7cdc7daa02c80173630b52479022c9d152dc0cacaa6bca064b99ba;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114829.pdf;6999157;fmt/18;sha256;3adb83e0513ca50e82118f565c8f5a5d41266cb9dc5cf175cd704007817afea7;29-9-2015 14:24;11-07-2014
NL-0784-BV000009314;verbouwen en vergroten gemeentehuis Raadhuisplein 1 WS 28-04-1981;Beschermd wegens rechten architect;28-04-1981;Vertrouwelijk;28-04-1981;Beperkt openbaar;28-08-2118;Tekening (technisch);B000114830.pdf;1025498;fmt/18;sha256;495f8206734929e3eb678d92a4c52c203f3203093e7a44968a1198891389110d;29-9-2015 14:24;11-07-2014
